Datum (Ortszeit);Stunde des Tages (Ortszeit);Vollständigkeit;ZScore_Det0;ZScore_Det1;ZScore_Det2;hist_cor;localTime;month;qkfz;qlkw;qpkw;utc;vkfz;vlkw;vpkw
2023-09-01;0;92.00;0.00;0.00;0.00;0.96;2023-09-01 00:00:00+02:00;8.00;71.00;7.00;64.00;2023-08-31 22:00:00+00:00;57.00;58.00;57.00
2023-09-01;1;92.00;0.00;0.00;0.00;0.96;2023-09-01 01:00:00+02:00;8.00;39.00;1.00;38.00;2023-08-31 23:00:00+00:00;55.00;55.00;55.00
2023-09-01;2;92.00;0.00;0.00;0.00;0.92;2023-09-01 02:00:00+02:00;9.00;37.00;5.00;32.00;2023-09-01 00:00:00+00:00;58.00;57.00;58.00
2023-09-01;3;100.00;0.00;0.00;0.00;0.92;2023-09-01 03:00:00+02:00;9.00;50.00;9.00;41.00;2023-09-01 01:00:00+00:00;52.00;52.00;51.00
2023-09-01;4;83.00;0.00;0.00;0.00;0.92;2023-09-01 04:00:00+02:00;9.00;72.00;19.00;53.00;2023-09-01 02:00:00+00:00;50.00;51.00;50.00
2023-09-01;5;100.00;0.00;0.00;0.00;0.92;2023-09-01 05:00:00+02:00;9.00;212.00;20.00;192.00;2023-09-01 03:00:00+00:00;54.00;52.00;54.00
2023-09-01;6;100.00;0.00;0.00;0.00;0.92;2023-09-01 06:00:00+02:00;9.00;460.00;35.00;425.00;2023-09-01 04:00:00+00:00;53.00;53.00;53.00
2023-09-01;7;92.00;0.00;0.00;0.00;0.92;2023-09-01 07:00:00+02:00;9.00;646.00;32.00;614.00;2023-09-01 05:00:00+00:00;52.00;52.00;52.00
2023-09-01;8;100.00;0.00;0.00;0.00;0.92;2023-09-01 08:00:00+02:00;9.00;633.00;43.00;590.00;2023-09-01 06:00:00+00:00;53.00;52.00;53.00
2023-09-01;9;92.00;0.00;0.00;0.00;0.92;2023-09-01 09:00:00+02:00;9.00;765.00;45.00;720.00;2023-09-01 07:00:00+00:00;51.00;51.00;51.00
2023-09-01;10;83.00;0.00;0.00;0.00;0.92;2023-09-01 10:00:00+02:00;9.00;776.00;37.00;739.00;2023-09-01 08:00:00+00:00;51.00;52.00;51.00
2023-09-01;11;92.00;0.00;0.00;0.00;0.92;2023-09-01 11:00:00+02:00;9.00;806.00;41.00;765.00;2023-09-01 09:00:00+00:00;52.00;51.00;52.00
2023-09-01;12;100.00;0.00;0.00;0.00;0.92;2023-09-01 12:00:00+02:00;9.00;811.00;46.00;765.00;2023-09-01 10:00:00+00:00;33.00;28.00;33.00
2023-09-01;13;100.00;0.00;0.00;0.00;0.92;2023-09-01 13:00:00+02:00;9.00;691.00;49.00;642.00;2023-09-01 11:00:00+00:00;16.00;16.00;17.00
