Datum (Ortszeit);Stunde des Tages (Ortszeit);Vollständigkeit;ZScore_Det0;ZScore_Det1;ZScore_Det2;hist_cor;localTime;month;qkfz;qlkw;qpkw;utc;vkfz;vlkw;vpkw
2023-09-01;0;100.00;0.00;0.00;0.00;0.73;2023-09-01 00:00:00+02:00;8.00;13.00;6.00;7.00;2023-08-31 22:00:00+00:00;52.00;56.00;49.00
2023-09-01;1;100.00;0.00;0.00;0.00;0.73;2023-09-01 01:00:00+02:00;8.00;13.00;8.00;5.00;2023-08-31 23:00:00+00:00;60.00;61.00;59.00
2023-09-01;2;100.00;0.00;0.00;0.00;0.72;2023-09-01 02:00:00+02:00;9.00;6.00;2.00;4.00;2023-09-01 00:00:00+00:00;63.00;65.00;62.00
2023-09-01;3;100.00;0.00;0.00;0.00;0.72;2023-09-01 03:00:00+02:00;9.00;10.00;7.00;3.00;2023-09-01 01:00:00+00:00;63.00;63.00;61.00
2023-09-01;4;100.00;0.00;0.00;0.00;0.72;2023-09-01 04:00:00+02:00;9.00;11.00;7.00;4.00;2023-09-01 02:00:00+00:00;55.00;58.00;50.00
2023-09-01;5;100.00;0.00;0.00;0.00;0.72;2023-09-01 05:00:00+02:00;9.00;31.00;13.00;18.00;2023-09-01 03:00:00+00:00;59.00;60.00;59.00
2023-09-01;6;100.00;0.00;0.00;0.00;0.72;2023-09-01 06:00:00+02:00;9.00;37.00;20.00;17.00;2023-09-01 04:00:00+00:00;57.00;61.00;53.00
2023-09-01;7;100.00;0.00;0.00;0.00;0.72;2023-09-01 07:00:00+02:00;9.00;62.00;43.00;19.00;2023-09-01 05:00:00+00:00;67.00;70.00;61.00
2023-09-01;8;100.00;0.00;0.00;0.00;0.72;2023-09-01 08:00:00+02:00;9.00;82.00;44.00;38.00;2023-09-01 06:00:00+00:00;56.00;56.00;56.00
2023-09-01;9;33.00;0.00;0.00;0.00;0.72;2023-09-01 09:00:00+02:00;9.00;81.00;48.00;33.00;2023-09-01 07:00:00+00:00;61.00;62.00;60.00
