Datum (Ortszeit);Stunde des Tages (Ortszeit);Vollständigkeit;ZScore_Det0;ZScore_Det1;ZScore_Det2;hist_cor;localTime;month;qkfz;qlkw;qpkw;utc;vkfz;vlkw;vpkw
2023-09-01;0;100.00;0.00;-0.25;0.00;0.89;2023-09-01 00:00:00+02:00;8.00;149.00;2.00;147.00;2023-08-31 22:00:00+00:00;41.00;45.00;41.00
2023-09-01;1;100.00;0.00;-0.25;0.00;0.89;2023-09-01 01:00:00+02:00;8.00;85.00;3.00;82.00;2023-08-31 23:00:00+00:00;43.00;41.00;43.00
2023-09-01;2;100.00;0.00;0.76;0.00;0.92;2023-09-01 02:00:00+02:00;9.00;64.00;3.00;61.00;2023-09-01 00:00:00+00:00;44.00;43.00;44.00
2023-09-01;3;100.00;0.00;0.76;0.00;0.92;2023-09-01 03:00:00+02:00;9.00;69.00;5.00;64.00;2023-09-01 01:00:00+00:00;45.00;44.00;45.00
2023-09-01;4;100.00;0.00;0.76;0.00;0.92;2023-09-01 04:00:00+02:00;9.00;118.00;7.00;111.00;2023-09-01 02:00:00+00:00;43.00;43.00;43.00
2023-09-01;5;100.00;0.00;0.76;0.00;0.92;2023-09-01 05:00:00+02:00;9.00;269.00;8.00;261.00;2023-09-01 03:00:00+00:00;42.00;41.00;42.00
2023-09-01;6;100.00;0.00;0.76;0.00;0.92;2023-09-01 06:00:00+02:00;9.00;363.00;33.00;330.00;2023-09-01 04:00:00+00:00;37.00;37.00;37.00
2023-09-01;7;100.00;0.00;0.76;0.00;0.92;2023-09-01 07:00:00+02:00;9.00;402.00;27.00;375.00;2023-09-01 05:00:00+00:00;35.00;35.00;35.00
2023-09-01;8;100.00;0.00;0.76;0.00;0.92;2023-09-01 08:00:00+02:00;9.00;427.00;21.00;406.00;2023-09-01 06:00:00+00:00;34.00;33.00;34.00
2023-09-01;9;100.00;0.00;0.76;0.00;0.92;2023-09-01 09:00:00+02:00;9.00;410.00;24.00;386.00;2023-09-01 07:00:00+00:00;34.00;33.00;34.00
2023-09-01;10;100.00;0.00;0.76;0.00;0.92;2023-09-01 10:00:00+02:00;9.00;401.00;22.00;379.00;2023-09-01 08:00:00+00:00;36.00;35.00;36.00
2023-09-01;11;92.00;0.00;0.76;0.00;0.92;2023-09-01 11:00:00+02:00;9.00;409.00;17.00;392.00;2023-09-01 09:00:00+00:00;36.00;36.00;36.00
2023-09-01;12;92.00;0.00;0.76;0.00;0.92;2023-09-01 12:00:00+02:00;9.00;436.00;19.00;418.00;2023-09-01 10:00:00+00:00;36.00;36.00;36.00
2023-09-01;13;92.00;0.00;0.76;0.00;0.92;2023-09-01 13:00:00+02:00;9.00;481.00;15.00;466.00;2023-09-01 11:00:00+00:00;36.00;35.00;36.00
2023-09-01;14;100.00;0.00;0.76;0.00;0.92;2023-09-01 14:00:00+02:00;9.00;455.00;14.00;441.00;2023-09-01 12:00:00+00:00;35.00;35.00;35.00
2023-09-01;15;100.00;0.00;0.76;0.00;0.92;2023-09-01 15:00:00+02:00;9.00;439.00;15.00;424.00;2023-09-01 13:00:00+00:00;36.00;37.00;36.00
2023-09-01;16;100.00;0.00;0.76;0.00;0.92;2023-09-01 16:00:00+02:00;9.00;460.00;15.00;445.00;2023-09-01 14:00:00+00:00;36.00;35.00;36.00
2023-09-01;17;100.00;0.00;0.76;0.00;0.92;2023-09-01 17:00:00+02:00;9.00;431.00;7.00;424.00;2023-09-01 15:00:00+00:00;36.00;36.00;36.00
2023-09-01;18;100.00;0.00;0.76;0.00;0.92;2023-09-01 18:00:00+02:00;9.00;430.00;13.00;417.00;2023-09-01 16:00:00+00:00;36.00;36.00;36.00
2023-09-01;19;100.00;0.00;0.76;0.00;0.92;2023-09-01 19:00:00+02:00;9.00;420.00;11.00;409.00;2023-09-01 17:00:00+00:00;37.00;37.00;37.00
2023-09-01;20;100.00;0.00;0.76;0.00;0.92;2023-09-01 20:00:00+02:00;9.00;336.00;5.00;331.00;2023-09-01 18:00:00+00:00;36.00;38.00;36.00
2023-09-01;21;100.00;0.00;0.76;0.00;0.92;2023-09-01 21:00:00+02:00;9.00;323.00;6.00;317.00;2023-09-01 19:00:00+00:00;30.00;31.00;30.00
2023-09-01;22;100.00;0.00;0.76;0.00;0.92;2023-09-01 22:00:00+02:00;9.00;304.00;5.00;299.00;2023-09-01 20:00:00+00:00;31.00;30.00;31.00
2023-09-01;23;100.00;0.00;0.76;0.00;0.92;2023-09-01 23:00:00+02:00;9.00;282.00;9.00;273.00;2023-09-01 21:00:00+00:00;38.00;38.00;37.00
