Datum (Ortszeit);Stunde des Tages (Ortszeit);Vollständigkeit;ZScore_Det0;ZScore_Det1;ZScore_Det2;hist_cor;localTime;month;qkfz;qlkw;qpkw;utc;vkfz;vlkw;vpkw
2023-09-01;0;100.00;0.63;0.61;0.00;0.53;2023-09-01 00:00:00+02:00;8.00;0.00;0.00;0.00;2023-08-31 22:00:00+00:00;NaN;NaN;NaN
2023-09-01;1;92.00;0.63;0.61;0.00;0.53;2023-09-01 01:00:00+02:00;8.00;2.00;0.00;2.00;2023-08-31 23:00:00+00:00;23.00;NaN;23.00
2023-09-01;2;92.00;0.16;0.29;0.00;0.54;2023-09-01 02:00:00+02:00;9.00;0.00;0.00;0.00;2023-09-01 00:00:00+00:00;NaN;NaN;NaN
2023-09-01;3;100.00;0.16;0.29;0.00;0.54;2023-09-01 03:00:00+02:00;9.00;1.00;0.00;1.00;2023-09-01 01:00:00+00:00;7.00;NaN;7.00
2023-09-01;4;100.00;0.16;0.29;0.00;0.54;2023-09-01 04:00:00+02:00;9.00;1.00;0.00;1.00;2023-09-01 02:00:00+00:00;16.00;NaN;16.00
2023-09-01;5;100.00;0.16;0.29;0.00;0.54;2023-09-01 05:00:00+02:00;9.00;3.00;0.00;3.00;2023-09-01 03:00:00+00:00;18.00;NaN;18.00
2023-09-01;6;100.00;0.16;0.29;0.00;0.54;2023-09-01 06:00:00+02:00;9.00;34.00;0.00;34.00;2023-09-01 04:00:00+00:00;20.00;NaN;20.00
2023-09-01;7;100.00;0.16;0.29;0.00;0.54;2023-09-01 07:00:00+02:00;9.00;113.00;13.00;100.00;2023-09-01 05:00:00+00:00;34.00;55.00;31.00
2023-09-01;8;100.00;0.16;0.29;0.00;0.54;2023-09-01 08:00:00+02:00;9.00;93.00;18.00;75.00;2023-09-01 06:00:00+00:00;45.00;49.00;44.00
2023-09-01;9;92.00;0.16;0.29;0.00;0.54;2023-09-01 09:00:00+02:00;9.00;118.00;20.00;98.00;2023-09-01 07:00:00+00:00;49.00;44.00;50.00
2023-09-01;10;92.00;0.16;0.29;0.00;0.54;2023-09-01 10:00:00+02:00;9.00;173.00;23.00;151.00;2023-09-01 08:00:00+00:00;43.00;43.00;42.00
2023-09-01;11;83.00;0.16;0.29;0.00;0.54;2023-09-01 11:00:00+02:00;9.00;174.00;25.00;149.00;2023-09-01 09:00:00+00:00;48.00;46.00;48.00
2023-09-01;12;100.00;0.16;0.29;0.00;0.54;2023-09-01 12:00:00+02:00;9.00;159.00;31.00;128.00;2023-09-01 10:00:00+00:00;44.00;45.00;44.00
2023-09-01;13;92.00;0.16;0.29;0.00;0.54;2023-09-01 13:00:00+02:00;9.00;121.00;34.00;87.00;2023-09-01 11:00:00+00:00;47.00;48.00;46.00
2023-09-01;14;100.00;0.16;0.29;0.00;0.54;2023-09-01 14:00:00+02:00;9.00;72.00;17.00;55.00;2023-09-01 12:00:00+00:00;38.00;36.00;38.00
2023-09-01;15;100.00;0.16;0.29;0.00;0.54;2023-09-01 15:00:00+02:00;9.00;58.00;22.00;36.00;2023-09-01 13:00:00+00:00;39.00;37.00;40.00
2023-09-01;16;100.00;0.16;0.29;0.00;0.54;2023-09-01 16:00:00+02:00;9.00;30.00;16.00;14.00;2023-09-01 14:00:00+00:00;45.00;50.00;39.00
2023-09-01;17;100.00;0.16;0.29;0.00;0.54;2023-09-01 17:00:00+02:00;9.00;27.00;12.00;15.00;2023-09-01 15:00:00+00:00;54.00;56.00;52.00
2023-09-01;18;100.00;0.16;0.29;0.00;0.54;2023-09-01 18:00:00+02:00;9.00;30.00;13.00;17.00;2023-09-01 16:00:00+00:00;43.00;44.00;43.00
2023-09-01;19;100.00;0.16;0.29;0.00;0.54;2023-09-01 19:00:00+02:00;9.00;10.00;4.00;6.00;2023-09-01 17:00:00+00:00;53.00;49.00;55.00
