Datum (Ortszeit);Stunde des Tages (Ortszeit);Vollständigkeit;ZScore_Det0;ZScore_Det1;ZScore_Det2;hist_cor;localTime;month;qkfz;qlkw;qpkw;utc;vkfz;vlkw;vpkw
2023-09-01;0;100.00;0.00;0.08;0.00;0.82;2023-09-01 00:00:00+02:00;8.00;18.00;7.00;11.00;2023-08-31 22:00:00+00:00;50.00;52.00;48.00
2023-09-01;1;100.00;0.00;0.08;0.00;0.82;2023-09-01 01:00:00+02:00;8.00;8.00;3.00;5.00;2023-08-31 23:00:00+00:00;55.00;59.00;52.00
2023-09-01;2;100.00;0.00;0.27;0.00;0.81;2023-09-01 02:00:00+02:00;9.00;4.00;2.00;2.00;2023-09-01 00:00:00+00:00;56.00;58.00;53.00
2023-09-01;3;100.00;0.00;0.27;0.00;0.81;2023-09-01 03:00:00+02:00;9.00;13.00;4.00;9.00;2023-09-01 01:00:00+00:00;52.00;48.00;54.00
2023-09-01;4;100.00;0.00;0.27;0.00;0.81;2023-09-01 04:00:00+02:00;9.00;17.00;8.00;9.00;2023-09-01 02:00:00+00:00;47.00;43.00;50.00
2023-09-01;5;100.00;0.00;0.27;0.00;0.81;2023-09-01 05:00:00+02:00;9.00;55.00;15.00;40.00;2023-09-01 03:00:00+00:00;50.00;50.00;50.00
2023-09-01;6;100.00;0.00;0.27;0.00;0.81;2023-09-01 06:00:00+02:00;9.00;95.00;21.00;74.00;2023-09-01 04:00:00+00:00;52.00;52.00;52.00
2023-09-01;7;100.00;0.00;0.27;0.00;0.81;2023-09-01 07:00:00+02:00;9.00;118.00;25.00;93.00;2023-09-01 05:00:00+00:00;52.00;52.00;52.00
2023-09-01;8;100.00;0.00;0.27;0.00;0.81;2023-09-01 08:00:00+02:00;9.00;138.00;23.00;115.00;2023-09-01 06:00:00+00:00;50.00;51.00;50.00
2023-09-01;9;100.00;0.00;0.27;0.00;0.81;2023-09-01 09:00:00+02:00;9.00;130.00;21.00;109.00;2023-09-01 07:00:00+00:00;47.00;46.00;47.00
2023-09-01;10;100.00;0.00;0.27;0.00;0.81;2023-09-01 10:00:00+02:00;9.00;130.00;17.00;113.00;2023-09-01 08:00:00+00:00;49.00;49.00;49.00
2023-09-01;11;92.00;0.00;0.27;0.00;0.81;2023-09-01 11:00:00+02:00;9.00;144.00;17.00;127.00;2023-09-01 09:00:00+00:00;49.00;49.00;49.00
2023-09-01;12;100.00;0.00;0.27;0.00;0.81;2023-09-01 12:00:00+02:00;9.00;135.00;22.00;113.00;2023-09-01 10:00:00+00:00;50.00;50.00;50.00
2023-09-01;13;100.00;0.00;0.27;0.00;0.81;2023-09-01 13:00:00+02:00;9.00;158.00;18.00;140.00;2023-09-01 11:00:00+00:00;52.00;52.00;52.00
2023-09-01;14;100.00;0.00;0.27;0.00;0.81;2023-09-01 14:00:00+02:00;9.00;232.00;21.00;211.00;2023-09-01 12:00:00+00:00;50.00;50.00;50.00
2023-09-01;15;100.00;0.00;0.27;0.00;0.81;2023-09-01 15:00:00+02:00;9.00;260.00;15.00;245.00;2023-09-01 13:00:00+00:00;49.00;49.00;49.00
2023-09-01;16;100.00;0.00;0.27;0.00;0.81;2023-09-01 16:00:00+02:00;9.00;135.00;14.00;121.00;2023-09-01 14:00:00+00:00;53.00;52.00;53.00
2023-09-01;17;100.00;0.00;0.27;0.00;0.81;2023-09-01 17:00:00+02:00;9.00;127.00;19.00;108.00;2023-09-01 15:00:00+00:00;52.00;51.00;52.00
2023-09-01;18;100.00;0.00;0.27;0.00;0.81;2023-09-01 18:00:00+02:00;9.00;115.00;13.00;102.00;2023-09-01 16:00:00+00:00;52.00;52.00;52.00
2023-09-01;19;100.00;0.00;0.27;0.00;0.81;2023-09-01 19:00:00+02:00;9.00;72.00;12.00;60.00;2023-09-01 17:00:00+00:00;50.00;50.00;50.00
2023-09-01;20;100.00;0.00;0.27;0.00;0.81;2023-09-01 20:00:00+02:00;9.00;74.00;13.00;61.00;2023-09-01 18:00:00+00:00;49.00;49.00;49.00
2023-09-01;21;92.00;0.00;0.27;0.00;0.81;2023-09-01 21:00:00+02:00;9.00;56.00;11.00;45.00;2023-09-01 19:00:00+00:00;49.00;44.00;50.00
2023-09-01;22;100.00;0.00;0.27;0.00;0.81;2023-09-01 22:00:00+02:00;9.00;56.00;9.00;47.00;2023-09-01 20:00:00+00:00;48.00;48.00;48.00
2023-09-01;23;100.00;0.00;0.27;0.00;0.81;2023-09-01 23:00:00+02:00;9.00;29.00;12.00;17.00;2023-09-01 21:00:00+00:00;49.00;49.00;49.00
2023-09-02;0;92.00;0.00;0.27;0.00;0.81;2023-09-02 00:00:00+02:00;9.00;21.00;4.00;16.00;2023-09-01 22:00:00+00:00;47.00;52.00;46.00
2023-09-02;1;100.00;0.00;0.27;0.00;0.81;2023-09-02 01:00:00+02:00;9.00;10.00;2.00;8.00;2023-09-01 23:00:00+00:00;49.00;49.00;49.00
2023-09-02;2;100.00;-2.85;1.02;0.00;0.84;2023-09-02 02:00:00+02:00;9.00;5.00;2.00;3.00;2023-09-02 00:00:00+00:00;53.00;54.00;52.00
2023-09-02;3;100.00;-2.85;1.02;0.00;0.84;2023-09-02 03:00:00+02:00;9.00;11.00;5.00;6.00;2023-09-02 01:00:00+00:00;55.00;56.00;55.00
2023-09-02;4;100.00;-2.85;1.02;0.00;0.84;2023-09-02 04:00:00+02:00;9.00;12.00;6.00;6.00;2023-09-02 02:00:00+00:00;48.00;47.00;50.00
2023-09-02;5;100.00;-2.85;1.02;0.00;0.84;2023-09-02 05:00:00+02:00;9.00;18.00;7.00;11.00;2023-09-02 03:00:00+00:00;47.00;48.00;46.00
2023-09-02;6;100.00;-2.85;1.02;0.00;0.84;2023-09-02 06:00:00+02:00;9.00;18.00;12.00;6.00;2023-09-02 04:00:00+00:00;50.00;49.00;52.00
2023-09-02;7;100.00;-2.85;1.02;0.00;0.84;2023-09-02 07:00:00+02:00;9.00;35.00;14.00;21.00;2023-09-02 05:00:00+00:00;52.00;51.00;52.00
2023-09-02;8;100.00;-2.85;1.02;0.00;0.84;2023-09-02 08:00:00+02:00;9.00;58.00;15.00;43.00;2023-09-02 06:00:00+00:00;51.00;50.00;52.00
2023-09-02;9;100.00;-2.85;1.02;0.00;0.84;2023-09-02 09:00:00+02:00;9.00;81.00;11.00;70.00;2023-09-02 07:00:00+00:00;49.00;49.00;49.00
2023-09-02;10;100.00;-2.85;1.02;0.00;0.84;2023-09-02 10:00:00+02:00;9.00;113.00;14.00;99.00;2023-09-02 08:00:00+00:00;49.00;49.00;49.00
