Datum (Ortszeit);Stunde des Tages (Ortszeit);Vollständigkeit;ZScore_Det0;ZScore_Det1;ZScore_Det2;hist_cor;localTime;month;qkfz;qlkw;qpkw;utc;vkfz;vlkw;vpkw
2023-09-01;0;100.00;0.00;NaN;0.00;0.83;2023-09-01 00:00:00+02:00;8.00;52.00;12.00;40.00;2023-08-31 22:00:00+00:00;63.00;85.00;57.00
2023-09-01;1;100.00;0.00;NaN;0.00;0.83;2023-09-01 01:00:00+02:00;8.00;56.00;43.00;13.00;2023-08-31 23:00:00+00:00;96.00;97.00;94.00
2023-09-01;2;100.00;-2.76;NaN;0.00;0.71;2023-09-01 02:00:00+02:00;9.00;31.00;17.00;14.00;2023-09-01 00:00:00+00:00;96.00;95.00;96.00
2023-09-01;3;100.00;-2.76;NaN;0.00;0.71;2023-09-01 03:00:00+02:00;9.00;37.00;25.00;12.00;2023-09-01 01:00:00+00:00;96.00;96.00;95.00
2023-09-01;4;100.00;-2.76;NaN;0.00;0.71;2023-09-01 04:00:00+02:00;9.00;61.00;32.00;29.00;2023-09-01 02:00:00+00:00;81.00;90.00;72.00
2023-09-01;5;100.00;-2.76;NaN;0.00;0.71;2023-09-01 05:00:00+02:00;9.00;134.00;76.00;58.00;2023-09-01 03:00:00+00:00;88.00;91.00;84.00
2023-09-01;6;100.00;-2.76;NaN;0.00;0.71;2023-09-01 06:00:00+02:00;9.00;211.00;53.00;158.00;2023-09-01 04:00:00+00:00;63.00;74.00;60.00
2023-09-01;7;100.00;-2.76;NaN;0.00;0.71;2023-09-01 07:00:00+02:00;9.00;214.00;38.00;176.00;2023-09-01 05:00:00+00:00;52.00;67.00;49.00
2023-09-01;8;100.00;-2.76;NaN;0.00;0.71;2023-09-01 08:00:00+02:00;9.00;292.00;131.00;161.00;2023-09-01 06:00:00+00:00;87.00;89.00;86.00
2023-09-01;9;58.00;-2.76;NaN;0.00;0.71;2023-09-01 09:00:00+02:00;9.00;213.00;57.00;156.00;2023-09-01 07:00:00+00:00;55.00;67.00;51.00
2023-09-01;10;92.00;-2.76;NaN;0.00;0.71;2023-09-01 10:00:00+02:00;9.00;195.00;32.00;164.00;2023-09-01 08:00:00+00:00;47.00;50.00;46.00
2023-09-01;11;92.00;-2.76;NaN;0.00;0.71;2023-09-01 11:00:00+02:00;9.00;232.00;37.00;195.00;2023-09-01 09:00:00+00:00;47.00;47.00;47.00
2023-09-01;12;75.00;-2.76;NaN;0.00;0.71;2023-09-01 12:00:00+02:00;9.00;256.00;83.00;173.00;2023-09-01 10:00:00+00:00;55.00;69.00;49.00
2023-09-01;13;100.00;-2.76;NaN;0.00;0.71;2023-09-01 13:00:00+02:00;9.00;257.00;134.00;123.00;2023-09-01 11:00:00+00:00;67.00;83.00;49.00
2023-09-01;14;75.00;-2.76;NaN;0.00;0.71;2023-09-01 14:00:00+02:00;9.00;336.00;47.00;289.00;2023-09-01 12:00:00+00:00;47.00;48.00;47.00
2023-09-01;16;8.00;-2.76;NaN;0.00;0.71;2023-09-01 16:00:00+02:00;9.00;192.00;60.00;132.00;2023-09-01 14:00:00+00:00;50.00;50.00;50.00
2023-09-01;17;100.00;-2.76;NaN;0.00;0.71;2023-09-01 17:00:00+02:00;9.00;231.00;61.00;170.00;2023-09-01 15:00:00+00:00;56.00;62.00;53.00
2023-09-01;18;17.00;-2.76;NaN;0.00;0.71;2023-09-01 18:00:00+02:00;9.00;240.00;114.00;126.00;2023-09-01 16:00:00+00:00;64.00;70.00;59.00
2023-09-01;19;8.00;-2.76;NaN;0.00;0.71;2023-09-01 19:00:00+02:00;9.00;240.00;204.00;36.00;2023-09-01 17:00:00+00:00;91.00;91.00;91.00
2023-09-01;20;100.00;-2.76;NaN;0.00;0.71;2023-09-01 20:00:00+02:00;9.00;171.00;47.00;124.00;2023-09-01 18:00:00+00:00;56.00;68.00;52.00
2023-09-01;21;25.00;-2.76;NaN;0.00;0.71;2023-09-01 21:00:00+02:00;9.00;164.00;4.00;160.00;2023-09-01 19:00:00+00:00;61.00;46.00;61.00
2023-09-01;22;100.00;-2.76;NaN;0.00;0.71;2023-09-01 22:00:00+02:00;9.00;138.00;0.00;138.00;2023-09-01 20:00:00+00:00;48.00;NaN;48.00
2023-09-01;23;100.00;-2.76;NaN;0.00;0.71;2023-09-01 23:00:00+02:00;9.00;164.00;6.00;158.00;2023-09-01 21:00:00+00:00;50.00;54.00;50.00
2023-09-02;0;75.00;-2.76;NaN;0.00;0.71;2023-09-02 00:00:00+02:00;9.00;144.00;11.00;133.00;2023-09-01 22:00:00+00:00;58.00;82.00;57.00
2023-09-02;1;100.00;-2.76;NaN;0.00;0.71;2023-09-02 01:00:00+02:00;9.00;88.00;2.00;86.00;2023-09-01 23:00:00+00:00;50.00;41.00;50.00
2023-09-02;2;100.00;0.00;NaN;0.00;0.87;2023-09-02 02:00:00+02:00;9.00;77.00;4.00;73.00;2023-09-02 00:00:00+00:00;55.00;59.00;54.00
2023-09-02;3;100.00;0.00;NaN;0.00;0.87;2023-09-02 03:00:00+02:00;9.00;68.00;3.00;65.00;2023-09-02 01:00:00+00:00;52.00;56.00;52.00
2023-09-02;4;100.00;0.00;NaN;0.00;0.87;2023-09-02 04:00:00+02:00;9.00;58.00;5.00;53.00;2023-09-02 02:00:00+00:00;53.00;56.00;53.00
2023-09-02;5;100.00;0.00;NaN;0.00;0.87;2023-09-02 05:00:00+02:00;9.00;68.00;6.00;62.00;2023-09-02 03:00:00+00:00;46.00;50.00;46.00
2023-09-02;6;92.00;0.00;NaN;0.00;0.87;2023-09-02 06:00:00+02:00;9.00;67.00;5.00;61.00;2023-09-02 04:00:00+00:00;50.00;53.00;50.00
2023-09-02;7;100.00;0.00;NaN;0.00;0.87;2023-09-02 07:00:00+02:00;9.00;82.00;6.00;76.00;2023-09-02 05:00:00+00:00;48.00;54.00;47.00
2023-09-02;8;92.00;0.00;NaN;0.00;0.87;2023-09-02 08:00:00+02:00;9.00;160.00;8.00;153.00;2023-09-02 06:00:00+00:00;48.00;49.00;48.00
2023-09-02;9;92.00;0.00;NaN;0.00;0.87;2023-09-02 09:00:00+02:00;9.00;242.00;10.00;232.00;2023-09-02 07:00:00+00:00;47.00;48.00;47.00
2023-09-02;10;92.00;0.00;NaN;0.00;0.87;2023-09-02 10:00:00+02:00;9.00;272.00;52.00;219.00;2023-09-02 08:00:00+00:00;57.00;76.00;52.00
2023-09-02;11;100.00;0.00;NaN;0.00;0.87;2023-09-02 11:00:00+02:00;9.00;312.00;8.00;304.00;2023-09-02 09:00:00+00:00;48.00;48.00;48.00
2023-09-02;12;17.00;0.00;NaN;0.00;0.87;2023-09-02 12:00:00+02:00;9.00;234.00;12.00;222.00;2023-09-02 10:00:00+00:00;52.00;53.00;52.00
2023-09-03;1;42.00;0.00;NaN;0.00;0.87;2023-09-03 01:00:00+02:00;9.00;84.00;29.00;55.00;2023-09-02 23:00:00+00:00;81.00;93.00;74.00
2023-09-03;2;100.00;0.00;NaN;0.00;0.82;2023-09-03 02:00:00+02:00;9.00;93.00;10.00;83.00;2023-09-03 00:00:00+00:00;60.00;80.00;58.00
2023-09-03;3;100.00;0.00;NaN;0.00;0.82;2023-09-03 03:00:00+02:00;9.00;81.00;3.00;78.00;2023-09-03 01:00:00+00:00;55.00;43.00;56.00
2023-09-03;4;100.00;0.00;NaN;0.00;0.82;2023-09-03 04:00:00+02:00;9.00;68.00;4.00;64.00;2023-09-03 02:00:00+00:00;51.00;56.00;51.00
2023-09-03;5;100.00;0.00;NaN;0.00;0.82;2023-09-03 05:00:00+02:00;9.00;76.00;3.00;73.00;2023-09-03 03:00:00+00:00;51.00;56.00;50.00
2023-09-03;6;92.00;0.00;NaN;0.00;0.82;2023-09-03 06:00:00+02:00;9.00;92.00;5.00;86.00;2023-09-03 04:00:00+00:00;52.00;48.00;52.00
2023-09-03;7;92.00;0.00;NaN;0.00;0.82;2023-09-03 07:00:00+02:00;9.00;86.00;3.00;83.00;2023-09-03 05:00:00+00:00;51.00;47.00;51.00
2023-09-03;8;92.00;0.00;NaN;0.00;0.82;2023-09-03 08:00:00+02:00;9.00;122.00;12.00;110.00;2023-09-03 06:00:00+00:00;49.00;57.00;48.00
2023-09-03;9;100.00;0.00;NaN;0.00;0.82;2023-09-03 09:00:00+02:00;9.00;120.00;13.00;107.00;2023-09-03 07:00:00+00:00;48.00;58.00;47.00
2023-09-03;10;100.00;0.00;NaN;0.00;0.82;2023-09-03 10:00:00+02:00;9.00;164.00;8.00;156.00;2023-09-03 08:00:00+00:00;47.00;46.00;47.00
2023-09-03;11;92.00;0.00;NaN;0.00;0.82;2023-09-03 11:00:00+02:00;9.00;241.00;28.00;213.00;2023-09-03 09:00:00+00:00;52.00;69.00;49.00
2023-09-03;12;100.00;0.00;NaN;0.00;0.82;2023-09-03 12:00:00+02:00;9.00;215.00;4.00;211.00;2023-09-03 10:00:00+00:00;48.00;48.00;48.00
2023-09-03;13;100.00;0.00;NaN;0.00;0.82;2023-09-03 13:00:00+02:00;9.00;253.00;12.00;241.00;2023-09-03 11:00:00+00:00;47.00;49.00;47.00
2023-09-03;14;100.00;0.00;NaN;0.00;0.82;2023-09-03 14:00:00+02:00;9.00;253.00;6.00;247.00;2023-09-03 12:00:00+00:00;48.00;50.00;48.00
