Datum (Ortszeit);Stunde des Tages (Ortszeit);Vollständigkeit;ZScore_Det0;ZScore_Det1;ZScore_Det2;hist_cor;localTime;month;qkfz;qlkw;qpkw;utc;vkfz;vlkw;vpkw
2023-09-01;0;100.00;-0.00;0.00;0.00;0.89;2023-09-01 00:00:00+02:00;8.00;53.00;18.00;35.00;2023-08-31 22:00:00+00:00;59.00;59.00;58.00
2023-09-01;1;100.00;-0.00;0.00;0.00;0.89;2023-09-01 01:00:00+02:00;8.00;34.00;16.00;18.00;2023-08-31 23:00:00+00:00;63.00;64.00;63.00
2023-09-01;2;100.00;-0.05;0.00;0.00;0.93;2023-09-01 02:00:00+02:00;9.00;37.00;14.00;23.00;2023-09-01 00:00:00+00:00;69.00;72.00;68.00
2023-09-01;3;100.00;-0.05;0.00;0.00;0.93;2023-09-01 03:00:00+02:00;9.00;51.00;13.00;38.00;2023-09-01 01:00:00+00:00;64.00;60.00;66.00
2023-09-01;4;100.00;-0.05;0.00;0.00;0.93;2023-09-01 04:00:00+02:00;9.00;75.00;21.00;54.00;2023-09-01 02:00:00+00:00;66.00;68.00;66.00
2023-09-01;5;100.00;-0.05;0.00;0.00;0.93;2023-09-01 05:00:00+02:00;9.00;347.00;52.00;295.00;2023-09-01 03:00:00+00:00;61.00;61.00;61.00
2023-09-01;6;100.00;-0.05;0.00;0.00;0.93;2023-09-01 06:00:00+02:00;9.00;496.00;58.00;438.00;2023-09-01 04:00:00+00:00;58.00;58.00;58.00
2023-09-01;7;100.00;-0.05;0.00;0.00;0.93;2023-09-01 07:00:00+02:00;9.00;641.00;78.00;563.00;2023-09-01 05:00:00+00:00;55.00;55.00;55.00
2023-09-01;8;100.00;-0.05;0.00;0.00;0.93;2023-09-01 08:00:00+02:00;9.00;597.00;65.00;532.00;2023-09-01 06:00:00+00:00;58.00;59.00;58.00
2023-09-01;9;100.00;-0.05;0.00;0.00;0.93;2023-09-01 09:00:00+02:00;9.00;457.00;63.00;394.00;2023-09-01 07:00:00+00:00;59.00;59.00;59.00
2023-09-01;10;100.00;-0.05;0.00;0.00;0.93;2023-09-01 10:00:00+02:00;9.00;466.00;60.00;406.00;2023-09-01 08:00:00+00:00;58.00;58.00;58.00
2023-09-01;11;100.00;-0.05;0.00;0.00;0.93;2023-09-01 11:00:00+02:00;9.00;451.00;84.00;367.00;2023-09-01 09:00:00+00:00;59.00;59.00;59.00
2023-09-01;12;100.00;-0.05;0.00;0.00;0.93;2023-09-01 12:00:00+02:00;9.00;462.00;67.00;395.00;2023-09-01 10:00:00+00:00;58.00;58.00;58.00
2023-09-01;13;100.00;-0.05;0.00;0.00;0.93;2023-09-01 13:00:00+02:00;9.00;415.00;40.00;375.00;2023-09-01 11:00:00+00:00;59.00;58.00;59.00
2023-09-01;14;100.00;-0.05;0.00;0.00;0.93;2023-09-01 14:00:00+02:00;9.00;420.00;36.00;384.00;2023-09-01 12:00:00+00:00;55.00;55.00;55.00
2023-09-01;15;100.00;-0.05;0.00;0.00;0.93;2023-09-01 15:00:00+02:00;9.00;477.00;36.00;441.00;2023-09-01 13:00:00+00:00;57.00;57.00;57.00
2023-09-01;16;100.00;-0.05;0.00;0.00;0.93;2023-09-01 16:00:00+02:00;9.00;431.00;24.00;407.00;2023-09-01 14:00:00+00:00;57.00;57.00;57.00
2023-09-01;17;100.00;-0.05;0.00;0.00;0.93;2023-09-01 17:00:00+02:00;9.00;461.00;30.00;431.00;2023-09-01 15:00:00+00:00;56.00;57.00;56.00
2023-09-01;18;100.00;-0.05;0.00;0.00;0.93;2023-09-01 18:00:00+02:00;9.00;430.00;30.00;400.00;2023-09-01 16:00:00+00:00;59.00;59.00;59.00
2023-09-01;19;100.00;-0.05;0.00;0.00;0.93;2023-09-01 19:00:00+02:00;9.00;383.00;23.00;360.00;2023-09-01 17:00:00+00:00;59.00;58.00;59.00
2023-09-01;20;100.00;-0.05;0.00;0.00;0.93;2023-09-01 20:00:00+02:00;9.00;239.00;16.00;223.00;2023-09-01 18:00:00+00:00;59.00;59.00;59.00
2023-09-01;21;100.00;-0.05;0.00;0.00;0.93;2023-09-01 21:00:00+02:00;9.00;201.00;30.00;171.00;2023-09-01 19:00:00+00:00;59.00;59.00;60.00
