Datum (Ortszeit);Stunde des Tages (Ortszeit);Vollständigkeit;ZScore_Det0;ZScore_Det1;ZScore_Det2;hist_cor;localTime;month;qkfz;qlkw;qpkw;utc;vkfz;vlkw;vpkw
2023-09-01;0;100.00;-0.34;0.00;0.00;0.93;2023-09-01 00:00:00+02:00;8.00;69.00;4.00;65.00;2023-08-31 22:00:00+00:00;37.00;36.00;37.00
2023-09-01;1;100.00;-0.34;0.00;0.00;0.93;2023-09-01 01:00:00+02:00;8.00;38.00;0.00;38.00;2023-08-31 23:00:00+00:00;34.00;NaN;34.00
2023-09-01;2;100.00;-1.16;0.00;0.00;0.93;2023-09-01 02:00:00+02:00;9.00;25.00;5.00;20.00;2023-09-01 00:00:00+00:00;36.00;35.00;37.00
2023-09-01;3;100.00;-1.16;0.00;0.00;0.93;2023-09-01 03:00:00+02:00;9.00;51.00;4.00;47.00;2023-09-01 01:00:00+00:00;40.00;40.00;40.00
2023-09-01;4;100.00;-1.16;0.00;0.00;0.93;2023-09-01 04:00:00+02:00;9.00;70.00;3.00;67.00;2023-09-01 02:00:00+00:00;39.00;40.00;39.00
2023-09-01;5;100.00;-1.16;0.00;0.00;0.93;2023-09-01 05:00:00+02:00;9.00;208.00;9.00;199.00;2023-09-01 03:00:00+00:00;36.00;36.00;36.00
2023-09-01;6;100.00;-1.16;0.00;0.00;0.93;2023-09-01 06:00:00+02:00;9.00;356.00;17.00;339.00;2023-09-01 04:00:00+00:00;40.00;39.00;40.00
2023-09-01;7;100.00;-1.16;0.00;0.00;0.93;2023-09-01 07:00:00+02:00;9.00;359.00;27.00;332.00;2023-09-01 05:00:00+00:00;38.00;36.00;38.00
2023-09-01;8;100.00;-1.16;0.00;0.00;0.93;2023-09-01 08:00:00+02:00;9.00;431.00;18.00;413.00;2023-09-01 06:00:00+00:00;34.00;32.00;34.00
2023-09-01;9;100.00;-1.16;0.00;0.00;0.93;2023-09-01 09:00:00+02:00;9.00;389.00;15.00;374.00;2023-09-01 07:00:00+00:00;31.00;34.00;31.00
2023-09-01;10;100.00;-1.16;0.00;0.00;0.93;2023-09-01 10:00:00+02:00;9.00;383.00;42.00;341.00;2023-09-01 08:00:00+00:00;40.00;40.00;40.00
2023-09-01;11;100.00;-1.16;0.00;0.00;0.93;2023-09-01 11:00:00+02:00;9.00;383.00;28.00;355.00;2023-09-01 09:00:00+00:00;39.00;40.00;39.00
2023-09-01;12;92.00;-1.16;0.00;0.00;0.93;2023-09-01 12:00:00+02:00;9.00;459.00;24.00;435.00;2023-09-01 10:00:00+00:00;39.00;40.00;39.00
2023-09-01;13;92.00;-1.16;0.00;0.00;0.93;2023-09-01 13:00:00+02:00;9.00;502.00;25.00;477.00;2023-09-01 11:00:00+00:00;39.00;39.00;39.00
2023-09-01;14;100.00;-1.16;0.00;0.00;0.93;2023-09-01 14:00:00+02:00;9.00;484.00;24.00;460.00;2023-09-01 12:00:00+00:00;36.00;36.00;36.00
2023-09-01;15;100.00;-1.16;0.00;0.00;0.93;2023-09-01 15:00:00+02:00;9.00;503.00;13.00;490.00;2023-09-01 13:00:00+00:00;35.00;35.00;34.00
2023-09-01;16;100.00;-1.16;0.00;0.00;0.93;2023-09-01 16:00:00+02:00;9.00;464.00;21.00;443.00;2023-09-01 14:00:00+00:00;34.00;34.00;34.00
2023-09-01;17;100.00;-1.16;0.00;0.00;0.93;2023-09-01 17:00:00+02:00;9.00;421.00;15.00;406.00;2023-09-01 15:00:00+00:00;31.00;30.00;31.00
2023-09-01;18;100.00;-1.16;0.00;0.00;0.93;2023-09-01 18:00:00+02:00;9.00;447.00;13.00;434.00;2023-09-01 16:00:00+00:00;35.00;37.00;35.00
2023-09-01;19;100.00;-1.16;0.00;0.00;0.93;2023-09-01 19:00:00+02:00;9.00;352.00;8.00;344.00;2023-09-01 17:00:00+00:00;36.00;36.00;36.00
2023-09-01;20;100.00;-1.16;0.00;0.00;0.93;2023-09-01 20:00:00+02:00;9.00;279.00;7.00;272.00;2023-09-01 18:00:00+00:00;39.00;39.00;39.00
2023-09-01;21;100.00;-1.16;0.00;0.00;0.93;2023-09-01 21:00:00+02:00;9.00;265.00;6.00;259.00;2023-09-01 19:00:00+00:00;41.00;41.00;41.00
