Datum (Ortszeit);Stunde des Tages (Ortszeit);Vollständigkeit;ZScore_Det0;ZScore_Det1;ZScore_Det2;hist_cor;localTime;month;qkfz;qlkw;qpkw;utc;vkfz;vlkw;vpkw
2023-09-01;0;100.00;0.00;-0.29;-1.38;0.80;2023-09-01 00:00:00+02:00;8.00;230.00;1.00;229.00;2023-08-31 22:00:00+00:00;40.00;39.00;40.00
2023-09-01;1;100.00;0.00;-0.29;-1.38;0.80;2023-09-01 01:00:00+02:00;8.00;184.00;4.00;180.00;2023-08-31 23:00:00+00:00;41.00;40.00;41.00
2023-09-01;2;100.00;0.00;2.07;0.13;0.82;2023-09-01 02:00:00+02:00;9.00;120.00;0.00;120.00;2023-09-01 00:00:00+00:00;40.00;NaN;40.00
2023-09-01;3;100.00;0.00;2.07;0.13;0.82;2023-09-01 03:00:00+02:00;9.00;87.00;3.00;84.00;2023-09-01 01:00:00+00:00;43.00;43.00;43.00
2023-09-01;4;100.00;0.00;2.07;0.13;0.82;2023-09-01 04:00:00+02:00;9.00;71.00;5.00;66.00;2023-09-01 02:00:00+00:00;40.00;37.00;40.00
2023-09-01;5;100.00;0.00;2.07;0.13;0.82;2023-09-01 05:00:00+02:00;9.00;129.00;13.00;116.00;2023-09-01 03:00:00+00:00;39.00;37.00;39.00
2023-09-01;6;100.00;0.00;2.07;0.13;0.82;2023-09-01 06:00:00+02:00;9.00;260.00;18.00;242.00;2023-09-01 04:00:00+00:00;37.00;37.00;37.00
2023-09-01;7;100.00;0.00;2.07;0.13;0.82;2023-09-01 07:00:00+02:00;9.00;385.00;25.00;360.00;2023-09-01 05:00:00+00:00;36.00;35.00;36.00
2023-09-01;8;100.00;0.00;2.07;0.13;0.82;2023-09-01 08:00:00+02:00;9.00;431.00;26.00;405.00;2023-09-01 06:00:00+00:00;36.00;36.00;36.00
2023-09-01;9;100.00;0.00;2.07;0.13;0.82;2023-09-01 09:00:00+02:00;9.00;547.00;38.00;509.00;2023-09-01 07:00:00+00:00;34.00;34.00;34.00
2023-09-01;10;100.00;0.00;2.07;0.13;0.82;2023-09-01 10:00:00+02:00;9.00;534.00;28.00;506.00;2023-09-01 08:00:00+00:00;33.00;33.00;33.00
2023-09-01;11;100.00;0.00;2.07;0.13;0.82;2023-09-01 11:00:00+02:00;9.00;544.00;59.00;485.00;2023-09-01 09:00:00+00:00;31.00;32.00;31.00
2023-09-01;12;92.00;0.00;2.07;0.13;0.82;2023-09-01 12:00:00+02:00;9.00;524.00;64.00;459.00;2023-09-01 10:00:00+00:00;25.00;27.00;25.00
2023-09-01;13;92.00;0.00;2.07;0.13;0.82;2023-09-01 13:00:00+02:00;9.00;648.00;89.00;559.00;2023-09-01 11:00:00+00:00;31.00;30.00;31.00
2023-09-01;14;92.00;0.00;2.07;0.13;0.82;2023-09-01 14:00:00+02:00;9.00;469.00;48.00;421.00;2023-09-01 12:00:00+00:00;20.00;22.00;20.00
2023-09-01;15;100.00;0.00;2.07;0.13;0.82;2023-09-01 15:00:00+02:00;9.00;567.00;63.00;504.00;2023-09-01 13:00:00+00:00;30.00;28.00;30.00
2023-09-01;16;100.00;0.00;2.07;0.13;0.82;2023-09-01 16:00:00+02:00;9.00;558.00;68.00;490.00;2023-09-01 14:00:00+00:00;32.00;32.00;32.00
2023-09-01;17;100.00;0.00;2.07;0.13;0.82;2023-09-01 17:00:00+02:00;9.00;578.00;58.00;520.00;2023-09-01 15:00:00+00:00;25.00;29.00;24.00
2023-09-01;18;100.00;0.00;2.07;0.13;0.82;2023-09-01 18:00:00+02:00;9.00;506.00;56.00;450.00;2023-09-01 16:00:00+00:00;23.00;25.00;23.00
2023-09-01;19;92.00;0.00;2.07;0.13;0.82;2023-09-01 19:00:00+02:00;9.00;443.00;64.00;379.00;2023-09-01 17:00:00+00:00;26.00;28.00;26.00
2023-09-01;20;92.00;0.00;2.07;0.13;0.82;2023-09-01 20:00:00+02:00;9.00;590.00;37.00;553.00;2023-09-01 18:00:00+00:00;34.00;34.00;34.00
2023-09-01;21;100.00;0.00;2.07;0.13;0.82;2023-09-01 21:00:00+02:00;9.00;520.00;25.00;495.00;2023-09-01 19:00:00+00:00;36.00;35.00;36.00
2023-09-01;22;100.00;0.00;2.07;0.13;0.82;2023-09-01 22:00:00+02:00;9.00;577.00;30.00;547.00;2023-09-01 20:00:00+00:00;33.00;33.00;33.00
2023-09-01;23;100.00;0.00;2.07;0.13;0.82;2023-09-01 23:00:00+02:00;9.00;449.00;8.00;441.00;2023-09-01 21:00:00+00:00;37.00;35.00;37.00
2023-09-02;0;100.00;0.00;2.07;0.13;0.82;2023-09-02 00:00:00+02:00;9.00;359.00;3.00;356.00;2023-09-01 22:00:00+00:00;38.00;41.00;38.00
2023-09-02;1;100.00;0.00;2.07;0.13;0.82;2023-09-02 01:00:00+02:00;9.00;295.00;0.00;295.00;2023-09-01 23:00:00+00:00;40.00;NaN;40.00
2023-09-02;2;100.00;0.00;0.09;1.03;0.85;2023-09-02 02:00:00+02:00;9.00;225.00;8.00;217.00;2023-09-02 00:00:00+00:00;40.00;41.00;40.00
2023-09-02;3;100.00;0.00;0.09;1.03;0.85;2023-09-02 03:00:00+02:00;9.00;192.00;14.00;178.00;2023-09-02 01:00:00+00:00;40.00;40.00;40.00
2023-09-02;4;100.00;0.00;0.09;1.03;0.85;2023-09-02 04:00:00+02:00;9.00;153.00;8.00;145.00;2023-09-02 02:00:00+00:00;41.00;41.00;41.00
2023-09-02;5;100.00;0.00;0.09;1.03;0.85;2023-09-02 05:00:00+02:00;9.00;106.00;4.00;102.00;2023-09-02 03:00:00+00:00;42.00;42.00;42.00
2023-09-02;6;100.00;0.00;0.09;1.03;0.85;2023-09-02 06:00:00+02:00;9.00;145.00;8.00;137.00;2023-09-02 04:00:00+00:00;42.00;44.00;42.00
2023-09-02;7;100.00;0.00;0.09;1.03;0.85;2023-09-02 07:00:00+02:00;9.00;193.00;14.00;179.00;2023-09-02 05:00:00+00:00;38.00;37.00;38.00
2023-09-02;8;100.00;0.00;0.09;1.03;0.85;2023-09-02 08:00:00+02:00;9.00;229.00;10.00;219.00;2023-09-02 06:00:00+00:00;39.00;40.00;39.00
