Datum (Ortszeit);Stunde des Tages (Ortszeit);Vollständigkeit;ZScore_Det0;ZScore_Det1;ZScore_Det2;hist_cor;localTime;month;qkfz;qlkw;qpkw;utc;vkfz;vlkw;vpkw
2023-09-01;16;50.00;0.00;0.74;0.00;0.64;2023-09-01 16:00:00+02:00;9.00;108.00;2.00;106.00;2023-09-01 14:00:00+00:00;12.00;10.00;12.00
2023-09-01;17;100.00;0.00;0.74;0.00;0.64;2023-09-01 17:00:00+02:00;9.00;56.00;4.00;52.00;2023-09-01 15:00:00+00:00;23.00;28.00;23.00
2023-09-01;18;100.00;0.00;0.74;0.00;0.64;2023-09-01 18:00:00+02:00;9.00;59.00;0.00;59.00;2023-09-01 16:00:00+00:00;19.00;NaN;19.00
2023-09-01;19;100.00;0.00;0.74;0.00;0.64;2023-09-01 19:00:00+02:00;9.00;66.00;0.00;66.00;2023-09-01 17:00:00+00:00;9.00;NaN;9.00
2023-09-01;20;17.00;0.00;0.74;0.00;0.64;2023-09-01 20:00:00+02:00;9.00;24.00;0.00;24.00;2023-09-01 18:00:00+00:00;18.00;NaN;18.00
2023-09-01;22;42.00;0.00;0.74;0.00;0.64;2023-09-01 22:00:00+02:00;9.00;19.00;0.00;19.00;2023-09-01 20:00:00+00:00;9.00;NaN;9.00
2023-09-01;23;100.00;0.00;0.74;0.00;0.64;2023-09-01 23:00:00+02:00;9.00;25.00;0.00;25.00;2023-09-01 21:00:00+00:00;6.00;NaN;6.00
2023-09-02;0;42.00;0.00;0.74;0.00;0.64;2023-09-02 00:00:00+02:00;9.00;12.00;0.00;12.00;2023-09-01 22:00:00+00:00;4.00;NaN;4.00
2023-09-02;13;8.00;0.00;-3.25;0.00;0.47;2023-09-02 13:00:00+02:00;9.00;96.00;0.00;96.00;2023-09-02 11:00:00+00:00;3.00;NaN;3.00
2023-09-02;14;100.00;0.00;-3.25;0.00;0.47;2023-09-02 14:00:00+02:00;9.00;96.00;0.00;96.00;2023-09-02 12:00:00+00:00;11.00;NaN;11.00
2023-09-02;15;100.00;0.00;-3.25;0.00;0.47;2023-09-02 15:00:00+02:00;9.00;79.00;0.00;79.00;2023-09-02 13:00:00+00:00;16.00;NaN;16.00
2023-09-02;16;100.00;0.00;-3.25;0.00;0.47;2023-09-02 16:00:00+02:00;9.00;56.00;0.00;56.00;2023-09-02 14:00:00+00:00;15.00;NaN;15.00
2023-09-02;17;100.00;0.00;-3.25;0.00;0.47;2023-09-02 17:00:00+02:00;9.00;82.00;0.00;82.00;2023-09-02 15:00:00+00:00;10.00;NaN;10.00
2023-09-02;18;100.00;0.00;-3.25;0.00;0.47;2023-09-02 18:00:00+02:00;9.00;44.00;0.00;44.00;2023-09-02 16:00:00+00:00;8.00;NaN;8.00
2023-09-02;19;100.00;0.00;-3.25;0.00;0.47;2023-09-02 19:00:00+02:00;9.00;47.00;0.00;47.00;2023-09-02 17:00:00+00:00;13.00;NaN;13.00
2023-09-02;20;92.00;0.00;-3.25;0.00;0.47;2023-09-02 20:00:00+02:00;9.00;26.00;0.00;26.00;2023-09-02 18:00:00+00:00;9.00;NaN;9.00
2023-09-02;21;58.00;0.00;-3.25;0.00;0.47;2023-09-02 21:00:00+02:00;9.00;45.00;0.00;45.00;2023-09-02 19:00:00+00:00;7.00;NaN;7.00
2023-09-05;1;17.00;0.00;3.39;0.00;-1.00;2023-09-05 01:00:00+02:00;9.00;6.00;0.00;6.00;2023-09-04 23:00:00+00:00;16.00;NaN;16.00
2023-09-05;2;83.00;-2.50;-0.53;0.00;0.37;2023-09-05 02:00:00+02:00;9.00;4.00;0.00;4.00;2023-09-05 00:00:00+00:00;15.00;NaN;15.00
2023-09-05;3;92.00;-2.50;-0.53;0.00;0.37;2023-09-05 03:00:00+02:00;9.00;2.00;0.00;2.00;2023-09-05 01:00:00+00:00;15.00;NaN;15.00
2023-09-05;4;67.00;-2.50;-0.53;0.00;0.37;2023-09-05 04:00:00+02:00;9.00;12.00;0.00;12.00;2023-09-05 02:00:00+00:00;14.00;NaN;14.00
2023-09-05;5;83.00;-2.50;-0.53;0.00;0.37;2023-09-05 05:00:00+02:00;9.00;18.00;0.00;18.00;2023-09-05 03:00:00+00:00;30.00;NaN;30.00
2023-09-05;6;67.00;-2.50;-0.53;0.00;0.37;2023-09-05 06:00:00+02:00;9.00;14.00;0.00;14.00;2023-09-05 04:00:00+00:00;47.00;NaN;47.00
2023-09-05;7;83.00;-2.50;-0.53;0.00;0.37;2023-09-05 07:00:00+02:00;9.00;17.00;0.00;17.00;2023-09-05 05:00:00+00:00;42.00;NaN;42.00
2023-09-05;8;67.00;-2.50;-0.53;0.00;0.37;2023-09-05 08:00:00+02:00;9.00;21.00;0.00;21.00;2023-09-05 06:00:00+00:00;37.00;NaN;37.00
2023-09-05;9;83.00;-2.50;-0.53;0.00;0.37;2023-09-05 09:00:00+02:00;9.00;55.00;1.00;54.00;2023-09-05 07:00:00+00:00;28.00;30.00;28.00
2023-09-05;11;8.00;-2.50;-0.53;0.00;0.37;2023-09-05 11:00:00+02:00;9.00;0.00;0.00;0.00;2023-09-05 09:00:00+00:00;NaN;NaN;NaN
2023-09-05;17;83.00;-2.50;-0.53;0.00;0.37;2023-09-05 17:00:00+02:00;9.00;48.00;0.00;48.00;2023-09-05 15:00:00+00:00;6.00;NaN;6.00
2023-09-05;18;100.00;-2.50;-0.53;0.00;0.37;2023-09-05 18:00:00+02:00;9.00;29.00;0.00;29.00;2023-09-05 16:00:00+00:00;8.00;NaN;8.00
2023-09-05;19;83.00;-2.50;-0.53;0.00;0.37;2023-09-05 19:00:00+02:00;9.00;41.00;0.00;41.00;2023-09-05 17:00:00+00:00;16.00;NaN;16.00
2023-09-05;20;83.00;-2.50;-0.53;0.00;0.37;2023-09-05 20:00:00+02:00;9.00;36.00;0.00;36.00;2023-09-05 18:00:00+00:00;7.00;NaN;7.00
2023-09-05;21;100.00;-2.50;-0.53;0.00;0.37;2023-09-05 21:00:00+02:00;9.00;7.00;0.00;7.00;2023-09-05 19:00:00+00:00;3.00;NaN;3.00
2023-09-05;22;100.00;-2.50;-0.53;0.00;0.37;2023-09-05 22:00:00+02:00;9.00;11.00;0.00;11.00;2023-09-05 20:00:00+00:00;3.00;NaN;3.00
2023-09-05;23;92.00;-2.50;-0.53;0.00;0.37;2023-09-05 23:00:00+02:00;9.00;11.00;0.00;11.00;2023-09-05 21:00:00+00:00;3.00;NaN;3.00
2023-09-06;4;50.00;0.00;-1.47;0.00;0.54;2023-09-06 04:00:00+02:00;9.00;10.00;0.00;10.00;2023-09-06 02:00:00+00:00;3.00;NaN;3.00
2023-09-06;5;100.00;0.00;-1.47;0.00;0.54;2023-09-06 05:00:00+02:00;9.00;27.00;0.00;27.00;2023-09-06 03:00:00+00:00;5.00;NaN;5.00
2023-09-06;6;100.00;0.00;-1.47;0.00;0.54;2023-09-06 06:00:00+02:00;9.00;47.00;0.00;47.00;2023-09-06 04:00:00+00:00;4.00;NaN;4.00
2023-09-06;7;92.00;0.00;-1.47;0.00;0.54;2023-09-06 07:00:00+02:00;9.00;49.00;0.00;49.00;2023-09-06 05:00:00+00:00;3.00;NaN;3.00
2023-09-06;8;100.00;0.00;-1.47;0.00;0.54;2023-09-06 08:00:00+02:00;9.00;69.00;0.00;69.00;2023-09-06 06:00:00+00:00;10.00;NaN;10.00
2023-09-06;9;83.00;0.00;-1.47;0.00;0.54;2023-09-06 09:00:00+02:00;9.00;73.00;0.00;73.00;2023-09-06 07:00:00+00:00;16.00;NaN;16.00
2023-09-06;16;17.00;0.00;-1.47;0.00;0.54;2023-09-06 16:00:00+02:00;9.00;36.00;0.00;36.00;2023-09-06 14:00:00+00:00;3.00;NaN;3.00
2023-09-06;17;8.00;0.00;-1.47;0.00;0.54;2023-09-06 17:00:00+02:00;9.00;24.00;0.00;24.00;2023-09-06 15:00:00+00:00;3.00;NaN;3.00
2023-09-07;3;8.00;0.00;-0.77;0.00;0.53;2023-09-07 03:00:00+02:00;9.00;0.00;0.00;0.00;2023-09-07 01:00:00+00:00;NaN;NaN;NaN
2023-09-07;4;92.00;0.00;-0.77;0.00;0.53;2023-09-07 04:00:00+02:00;9.00;4.00;0.00;4.00;2023-09-07 02:00:00+00:00;3.00;NaN;3.00
2023-09-07;5;100.00;0.00;-0.77;0.00;0.53;2023-09-07 05:00:00+02:00;9.00;12.00;0.00;12.00;2023-09-07 03:00:00+00:00;3.00;NaN;3.00
