Datum (Ortszeit);Stunde des Tages (Ortszeit);Vollständigkeit;ZScore_Det0;ZScore_Det1;ZScore_Det2;hist_cor;localTime;month;qkfz;qlkw;qpkw;utc;vkfz;vlkw;vpkw
2023-09-01;0;100.00;0.00;0.00;0.00;0.94;2023-09-01 00:00:00+02:00;8.00;107.00;3.00;104.00;2023-08-31 22:00:00+00:00;47.00;48.00;47.00
2023-09-01;1;92.00;0.00;0.00;0.00;0.94;2023-09-01 01:00:00+02:00;8.00;56.00;4.00;51.00;2023-08-31 23:00:00+00:00;45.00;47.00;45.00
2023-09-01;2;92.00;0.00;0.00;0.00;0.92;2023-09-01 02:00:00+02:00;9.00;51.00;3.00;48.00;2023-09-01 00:00:00+00:00;46.00;46.00;47.00
2023-09-01;3;100.00;0.00;0.00;0.00;0.92;2023-09-01 03:00:00+02:00;9.00;42.00;5.00;37.00;2023-09-01 01:00:00+00:00;47.00;48.00;47.00
2023-09-01;4;100.00;0.00;0.00;0.00;0.92;2023-09-01 04:00:00+02:00;9.00;68.00;5.00;63.00;2023-09-01 02:00:00+00:00;45.00;44.00;45.00
2023-09-01;5;100.00;0.00;0.00;0.00;0.92;2023-09-01 05:00:00+02:00;9.00;230.00;13.00;217.00;2023-09-01 03:00:00+00:00;42.00;44.00;42.00
2023-09-01;6;100.00;0.00;0.00;0.00;0.92;2023-09-01 06:00:00+02:00;9.00;373.00;35.00;338.00;2023-09-01 04:00:00+00:00;41.00;41.00;41.00
2023-09-01;7;100.00;0.00;0.00;0.00;0.92;2023-09-01 07:00:00+02:00;9.00;521.00;41.00;480.00;2023-09-01 05:00:00+00:00;41.00;41.00;41.00
2023-09-01;8;100.00;0.00;0.00;0.00;0.92;2023-09-01 08:00:00+02:00;9.00;587.00;49.00;538.00;2023-09-01 06:00:00+00:00;37.00;39.00;37.00
2023-09-01;9;67.00;0.00;0.00;0.00;0.92;2023-09-01 09:00:00+02:00;9.00;548.00;80.00;468.00;2023-09-01 07:00:00+00:00;46.00;48.00;46.00
2023-09-01;14;58.00;0.00;0.00;0.00;0.92;2023-09-01 14:00:00+02:00;9.00;358.00;17.00;341.00;2023-09-01 12:00:00+00:00;11.00;18.00;11.00
2023-09-01;15;8.00;0.00;0.00;0.00;0.92;2023-09-01 15:00:00+02:00;9.00;396.00;0.00;396.00;2023-09-01 13:00:00+00:00;8.00;NaN;8.00
2023-09-01;16;33.00;0.00;0.00;0.00;0.92;2023-09-01 16:00:00+02:00;9.00;636.00;57.00;579.00;2023-09-01 14:00:00+00:00;36.00;36.00;36.00
2023-09-01;17;100.00;0.00;0.00;0.00;0.92;2023-09-01 17:00:00+02:00;9.00;739.00;58.00;681.00;2023-09-01 15:00:00+00:00;41.00;41.00;41.00
2023-09-01;18;75.00;0.00;0.00;0.00;0.92;2023-09-01 18:00:00+02:00;9.00;624.00;33.00;591.00;2023-09-01 16:00:00+00:00;43.00;43.00;43.00
2023-09-01;19;33.00;0.00;0.00;0.00;0.92;2023-09-01 19:00:00+02:00;9.00;594.00;36.00;558.00;2023-09-01 17:00:00+00:00;36.00;36.00;36.00
2023-09-01;23;67.00;0.00;0.00;0.00;0.92;2023-09-01 23:00:00+02:00;9.00;266.00;8.00;258.00;2023-09-01 21:00:00+00:00;43.00;43.00;43.00
2023-09-02;0;100.00;0.00;0.00;0.00;0.92;2023-09-02 00:00:00+02:00;9.00;180.00;4.00;176.00;2023-09-01 22:00:00+00:00;43.00;42.00;44.00
2023-09-02;1;100.00;0.00;0.00;0.00;0.92;2023-09-02 01:00:00+02:00;9.00;123.00;5.00;118.00;2023-09-01 23:00:00+00:00;43.00;43.00;43.00
2023-09-02;2;100.00;0.00;0.00;0.00;0.93;2023-09-02 02:00:00+02:00;9.00;83.00;2.00;81.00;2023-09-02 00:00:00+00:00;45.00;44.00;45.00
2023-09-02;3;100.00;0.00;0.00;0.00;0.93;2023-09-02 03:00:00+02:00;9.00;51.00;2.00;49.00;2023-09-02 01:00:00+00:00;44.00;44.00;44.00
2023-09-02;4;100.00;0.00;0.00;0.00;0.93;2023-09-02 04:00:00+02:00;9.00;66.00;3.00;63.00;2023-09-02 02:00:00+00:00;46.00;48.00;46.00
2023-09-02;5;92.00;0.00;0.00;0.00;0.93;2023-09-02 05:00:00+02:00;9.00;116.00;4.00;111.00;2023-09-02 03:00:00+00:00;45.00;44.00;45.00
2023-09-02;6;92.00;0.00;0.00;0.00;0.93;2023-09-02 06:00:00+02:00;9.00;175.00;12.00;163.00;2023-09-02 04:00:00+00:00;44.00;44.00;44.00
2023-09-02;7;100.00;0.00;0.00;0.00;0.93;2023-09-02 07:00:00+02:00;9.00;243.00;15.00;228.00;2023-09-02 05:00:00+00:00;42.00;42.00;42.00
2023-09-02;8;100.00;0.00;0.00;0.00;0.93;2023-09-02 08:00:00+02:00;9.00;381.00;10.00;371.00;2023-09-02 06:00:00+00:00;34.00;35.00;34.00
2023-09-02;9;25.00;0.00;0.00;0.00;0.93;2023-09-02 09:00:00+02:00;9.00;428.00;16.00;412.00;2023-09-02 07:00:00+00:00;34.00;36.00;34.00
2023-09-02;11;25.00;0.00;0.00;0.00;0.93;2023-09-02 11:00:00+02:00;9.00;680.00;52.00;628.00;2023-09-02 09:00:00+00:00;43.00;44.00;43.00
2023-09-02;12;100.00;0.00;0.00;0.00;0.93;2023-09-02 12:00:00+02:00;9.00;684.00;40.00;644.00;2023-09-02 10:00:00+00:00;41.00;41.00;41.00
2023-09-02;13;92.00;0.00;0.00;0.00;0.93;2023-09-02 13:00:00+02:00;9.00;572.00;31.00;541.00;2023-09-02 11:00:00+00:00;35.00;38.00;35.00
2023-09-02;14;100.00;0.00;0.00;0.00;0.93;2023-09-02 14:00:00+02:00;9.00;617.00;34.00;583.00;2023-09-02 12:00:00+00:00;38.00;40.00;38.00
2023-09-02;15;100.00;0.00;0.00;0.00;0.93;2023-09-02 15:00:00+02:00;9.00;584.00;63.00;521.00;2023-09-02 13:00:00+00:00;36.00;38.00;36.00
2023-09-02;16;100.00;0.00;0.00;0.00;0.93;2023-09-02 16:00:00+02:00;9.00;545.00;47.00;498.00;2023-09-02 14:00:00+00:00;40.00;40.00;40.00
2023-09-02;17;100.00;0.00;0.00;0.00;0.93;2023-09-02 17:00:00+02:00;9.00;611.00;24.00;587.00;2023-09-02 15:00:00+00:00;42.00;43.00;42.00
2023-09-02;18;100.00;0.00;0.00;0.00;0.93;2023-09-02 18:00:00+02:00;9.00;556.00;34.00;522.00;2023-09-02 16:00:00+00:00;42.00;42.00;42.00
2023-09-02;19;92.00;0.00;0.00;0.00;0.93;2023-09-02 19:00:00+02:00;9.00;527.00;38.00;489.00;2023-09-02 17:00:00+00:00;42.00;44.00;42.00
2023-09-03;0;33.00;0.00;0.00;0.00;0.93;2023-09-03 00:00:00+02:00;9.00;150.00;6.00;144.00;2023-09-02 22:00:00+00:00;48.00;49.00;48.00
2023-09-03;1;100.00;0.00;0.00;0.00;0.93;2023-09-03 01:00:00+02:00;9.00;125.00;3.00;122.00;2023-09-02 23:00:00+00:00;50.00;50.00;50.00
2023-09-03;2;100.00;0.00;0.00;0.00;0.95;2023-09-03 02:00:00+02:00;9.00;85.00;2.00;83.00;2023-09-03 00:00:00+00:00;49.00;48.00;49.00
2023-09-03;3;100.00;0.00;0.00;0.00;0.95;2023-09-03 03:00:00+02:00;9.00;61.00;1.00;60.00;2023-09-03 01:00:00+00:00;46.00;44.00;46.00
2023-09-03;4;100.00;0.00;0.00;0.00;0.95;2023-09-03 04:00:00+02:00;9.00;26.00;1.00;25.00;2023-09-03 02:00:00+00:00;45.00;44.00;45.00
2023-09-03;5;100.00;0.00;0.00;0.00;0.95;2023-09-03 05:00:00+02:00;9.00;48.00;1.00;47.00;2023-09-03 03:00:00+00:00;45.00;48.00;45.00
2023-09-03;6;100.00;0.00;0.00;0.00;0.95;2023-09-03 06:00:00+02:00;9.00;74.00;0.00;74.00;2023-09-03 04:00:00+00:00;51.00;NaN;51.00
2023-09-03;7;100.00;0.00;0.00;0.00;0.95;2023-09-03 07:00:00+02:00;9.00;66.00;6.00;60.00;2023-09-03 05:00:00+00:00;45.00;46.00;45.00
2023-09-03;8;100.00;0.00;0.00;0.00;0.95;2023-09-03 08:00:00+02:00;9.00;135.00;5.00;130.00;2023-09-03 06:00:00+00:00;37.00;37.00;37.00
2023-09-03;9;33.00;0.00;0.00;0.00;0.95;2023-09-03 09:00:00+02:00;9.00;171.00;6.00;165.00;2023-09-03 07:00:00+00:00;40.00;40.00;40.00
2023-09-03;14;100.00;0.00;0.00;0.00;0.95;2023-09-03 14:00:00+02:00;9.00;425.00;14.00;411.00;2023-09-03 12:00:00+00:00;40.00;41.00;40.00
2023-09-03;15;100.00;0.00;0.00;0.00;0.95;2023-09-03 15:00:00+02:00;9.00;427.00;13.00;414.00;2023-09-03 13:00:00+00:00;35.00;34.00;35.00
2023-09-03;16;100.00;0.00;0.00;0.00;0.95;2023-09-03 16:00:00+02:00;9.00;400.00;11.00;389.00;2023-09-03 14:00:00+00:00;40.00;40.00;40.00
2023-09-03;17;100.00;0.00;0.00;0.00;0.95;2023-09-03 17:00:00+02:00;9.00;456.00;20.00;436.00;2023-09-03 15:00:00+00:00;45.00;46.00;45.00
2023-09-03;22;25.00;0.00;0.00;0.00;0.95;2023-09-03 22:00:00+02:00;9.00;160.00;8.00;152.00;2023-09-03 20:00:00+00:00;42.00;41.00;42.00
2023-09-03;23;17.00;0.00;0.00;0.00;0.95;2023-09-03 23:00:00+02:00;9.00;168.00;6.00;162.00;2023-09-03 21:00:00+00:00;41.00;39.00;41.00
2023-09-04;0;8.00;0.00;0.00;0.00;0.95;2023-09-04 00:00:00+02:00;9.00;84.00;0.00;84.00;2023-09-03 22:00:00+00:00;43.00;NaN;43.00
2023-09-04;1;100.00;0.00;0.00;0.00;0.95;2023-09-04 01:00:00+02:00;9.00;66.00;2.00;64.00;2023-09-03 23:00:00+00:00;44.00;44.00;44.00
2023-09-04;2;100.00;0.00;0.00;0.00;0.98;2023-09-04 02:00:00+02:00;9.00;48.00;3.00;45.00;2023-09-04 00:00:00+00:00;45.00;44.00;45.00
2023-09-04;3;100.00;0.00;0.00;0.00;0.98;2023-09-04 03:00:00+02:00;9.00;43.00;5.00;38.00;2023-09-04 01:00:00+00:00;43.00;44.00;43.00
2023-09-04;4;100.00;0.00;0.00;0.00;0.98;2023-09-04 04:00:00+02:00;9.00;68.00;9.00;59.00;2023-09-04 02:00:00+00:00;40.00;40.00;40.00
2023-09-04;5;83.00;0.00;0.00;0.00;0.98;2023-09-04 05:00:00+02:00;9.00;185.00;11.00;174.00;2023-09-04 03:00:00+00:00;41.00;40.00;41.00
2023-09-04;6;42.00;0.00;0.00;0.00;0.98;2023-09-04 06:00:00+02:00;9.00;310.00;24.00;286.00;2023-09-04 04:00:00+00:00;43.00;44.00;43.00
2023-09-04;8;100.00;0.00;0.00;0.00;0.98;2023-09-04 08:00:00+02:00;9.00;496.00;48.00;448.00;2023-09-04 06:00:00+00:00;35.00;37.00;35.00
2023-09-04;12;8.00;0.00;0.00;0.00;0.98;2023-09-04 12:00:00+02:00;9.00;492.00;24.00;468.00;2023-09-04 10:00:00+00:00;39.00;39.00;39.00
2023-09-04;16;17.00;0.00;0.00;0.00;0.98;2023-09-04 16:00:00+02:00;9.00;696.00;30.00;666.00;2023-09-04 14:00:00+00:00;28.00;28.00;28.00
2023-09-04;17;100.00;0.00;0.00;0.00;0.98;2023-09-04 17:00:00+02:00;9.00;799.00;61.00;738.00;2023-09-04 15:00:00+00:00;39.00;41.00;39.00
2023-09-04;18;67.00;0.00;0.00;0.00;0.98;2023-09-04 18:00:00+02:00;9.00;746.00;50.00;696.00;2023-09-04 16:00:00+00:00;46.00;46.00;46.00
2023-09-04;23;50.00;0.00;0.00;0.00;0.98;2023-09-04 23:00:00+02:00;9.00;172.00;10.00;162.00;2023-09-04 21:00:00+00:00;43.00;45.00;43.00
2023-09-05;1;42.00;0.00;0.00;0.00;0.98;2023-09-05 01:00:00+02:00;9.00;55.00;5.00;50.00;2023-09-04 23:00:00+00:00;47.00;48.00;47.00
2023-09-05;2;100.00;0.00;0.00;0.00;0.95;2023-09-05 02:00:00+02:00;9.00;57.00;3.00;54.00;2023-09-05 00:00:00+00:00;48.00;48.00;48.00
2023-09-05;3;100.00;0.00;0.00;0.00;0.95;2023-09-05 03:00:00+02:00;9.00;48.00;6.00;42.00;2023-09-05 01:00:00+00:00;48.00;50.00;47.00
2023-09-05;4;100.00;0.00;0.00;0.00;0.95;2023-09-05 04:00:00+02:00;9.00;62.00;4.00;58.00;2023-09-05 02:00:00+00:00;48.00;48.00;48.00
2023-09-05;5;100.00;0.00;0.00;0.00;0.95;2023-09-05 05:00:00+02:00;9.00;195.00;16.00;179.00;2023-09-05 03:00:00+00:00;47.00;48.00;47.00
2023-09-05;6;100.00;0.00;0.00;0.00;0.95;2023-09-05 06:00:00+02:00;9.00;353.00;22.00;331.00;2023-09-05 04:00:00+00:00;45.00;45.00;45.00
2023-09-05;7;100.00;0.00;0.00;0.00;0.95;2023-09-05 07:00:00+02:00;9.00;522.00;33.00;489.00;2023-09-05 05:00:00+00:00;40.00;40.00;40.00
2023-09-05;8;100.00;0.00;0.00;0.00;0.95;2023-09-05 08:00:00+02:00;9.00;548.00;40.00;508.00;2023-09-05 06:00:00+00:00;40.00;40.00;40.00
2023-09-05;9;42.00;0.00;0.00;0.00;0.95;2023-09-05 09:00:00+02:00;9.00;617.00;50.00;566.00;2023-09-05 07:00:00+00:00;38.00;38.00;38.00
2023-09-05;11;25.00;0.00;0.00;0.00;0.95;2023-09-05 11:00:00+02:00;9.00;468.00;32.00;436.00;2023-09-05 09:00:00+00:00;45.00;46.00;45.00
2023-09-05;12;17.00;0.00;0.00;0.00;0.95;2023-09-05 12:00:00+02:00;9.00;702.00;84.00;618.00;2023-09-05 10:00:00+00:00;42.00;42.00;42.00
2023-09-05;14;58.00;0.00;0.00;0.00;0.95;2023-09-05 14:00:00+02:00;9.00;686.00;58.00;627.00;2023-09-05 12:00:00+00:00;42.00;42.00;42.00
2023-09-05;16;67.00;0.00;0.00;0.00;0.95;2023-09-05 16:00:00+02:00;9.00;825.00;63.00;762.00;2023-09-05 14:00:00+00:00;39.00;39.00;39.00
2023-09-05;17;100.00;0.00;0.00;0.00;0.95;2023-09-05 17:00:00+02:00;9.00;849.00;76.00;773.00;2023-09-05 15:00:00+00:00;43.00;44.00;43.00
2023-09-05;18;25.00;0.00;0.00;0.00;0.95;2023-09-05 18:00:00+02:00;9.00;752.00;64.00;688.00;2023-09-05 16:00:00+00:00;43.00;45.00;43.00
2023-09-05;20;25.00;0.00;0.00;0.00;0.95;2023-09-05 20:00:00+02:00;9.00;440.00;32.00;408.00;2023-09-05 18:00:00+00:00;40.00;41.00;40.00
2023-09-05;21;100.00;0.00;0.00;0.00;0.95;2023-09-05 21:00:00+02:00;9.00;351.00;10.00;341.00;2023-09-05 19:00:00+00:00;45.00;45.00;45.00
2023-09-05;22;100.00;0.00;0.00;0.00;0.95;2023-09-05 22:00:00+02:00;9.00;297.00;9.00;288.00;2023-09-05 20:00:00+00:00;43.00;44.00;43.00
2023-09-05;23;75.00;0.00;0.00;0.00;0.95;2023-09-05 23:00:00+02:00;9.00;168.00;9.00;159.00;2023-09-05 21:00:00+00:00;44.00;44.00;43.00
2023-09-06;2;67.00;0.00;0.00;0.00;0.96;2023-09-06 02:00:00+02:00;9.00;52.00;4.00;48.00;2023-09-06 00:00:00+00:00;46.00;44.00;46.00
2023-09-06;3;83.00;0.00;0.00;0.00;0.96;2023-09-06 03:00:00+02:00;9.00;40.00;4.00;36.00;2023-09-06 01:00:00+00:00;44.00;45.00;44.00
2023-09-06;4;67.00;0.00;0.00;0.00;0.96;2023-09-06 04:00:00+02:00;9.00;80.00;8.00;72.00;2023-09-06 02:00:00+00:00;44.00;43.00;44.00
2023-09-06;5;75.00;0.00;0.00;0.00;0.96;2023-09-06 05:00:00+02:00;9.00;199.00;9.00;189.00;2023-09-06 03:00:00+00:00;42.00;43.00;42.00
2023-09-06;6;75.00;0.00;0.00;0.00;0.96;2023-09-06 06:00:00+02:00;9.00;359.00;32.00;327.00;2023-09-06 04:00:00+00:00;43.00;44.00;43.00
2023-09-06;7;75.00;0.00;0.00;0.00;0.96;2023-09-06 07:00:00+02:00;9.00;511.00;49.00;461.00;2023-09-06 05:00:00+00:00;40.00;40.00;40.00
2023-09-06;8;58.00;0.00;0.00;0.00;0.96;2023-09-06 08:00:00+02:00;9.00;593.00;55.00;538.00;2023-09-06 06:00:00+00:00;39.00;39.00;39.00
2023-09-06;11;58.00;0.00;0.00;0.00;0.96;2023-09-06 11:00:00+02:00;9.00;526.00;55.00;471.00;2023-09-06 09:00:00+00:00;37.00;40.00;37.00
2023-09-06;13;33.00;0.00;0.00;0.00;0.96;2023-09-06 13:00:00+02:00;9.00;651.00;33.00;618.00;2023-09-06 11:00:00+00:00;39.00;39.00;39.00
2023-09-06;14;75.00;0.00;0.00;0.00;0.96;2023-09-06 14:00:00+02:00;9.00;788.00;72.00;716.00;2023-09-06 12:00:00+00:00;38.00;38.00;38.00
2023-09-06;15;67.00;0.00;0.00;0.00;0.96;2023-09-06 15:00:00+02:00;9.00;774.00;52.00;722.00;2023-09-06 13:00:00+00:00;30.00;32.00;30.00
2023-09-06;16;92.00;0.00;0.00;0.00;0.96;2023-09-06 16:00:00+02:00;9.00;851.00;40.00;811.00;2023-09-06 14:00:00+00:00;31.00;33.00;31.00
2023-09-06;17;92.00;0.00;0.00;0.00;0.96;2023-09-06 17:00:00+02:00;9.00;820.00;52.00;768.00;2023-09-06 15:00:00+00:00;42.00;43.00;42.00
2023-09-06;18;67.00;0.00;0.00;0.00;0.96;2023-09-06 18:00:00+02:00;9.00;764.00;54.00;710.00;2023-09-06 16:00:00+00:00;43.00;42.00;43.00
2023-09-06;19;8.00;0.00;0.00;0.00;0.96;2023-09-06 19:00:00+02:00;9.00;660.00;24.00;636.00;2023-09-06 17:00:00+00:00;50.00;50.00;50.00
2023-09-06;21;50.00;0.00;0.00;0.00;0.96;2023-09-06 21:00:00+02:00;9.00;350.00;12.00;338.00;2023-09-06 19:00:00+00:00;39.00;41.00;39.00
2023-09-06;22;83.00;0.00;0.00;0.00;0.96;2023-09-06 22:00:00+02:00;9.00;293.00;8.00;284.00;2023-09-06 20:00:00+00:00;45.00;43.00;45.00
2023-09-06;23;92.00;0.00;0.00;0.00;0.96;2023-09-06 23:00:00+02:00;9.00;180.00;8.00;172.00;2023-09-06 21:00:00+00:00;43.00;45.00;43.00
2023-09-07;0;83.00;0.00;0.00;0.00;0.96;2023-09-07 00:00:00+02:00;9.00;83.00;7.00;76.00;2023-09-06 22:00:00+00:00;47.00;46.00;47.00
2023-09-07;1;33.00;0.00;0.00;0.00;0.96;2023-09-07 01:00:00+02:00;9.00;66.00;0.00;66.00;2023-09-06 23:00:00+00:00;47.00;NaN;47.00
2023-09-07;3;8.00;0.00;0.00;0.00;0.95;2023-09-07 03:00:00+02:00;9.00;72.00;0.00;72.00;2023-09-07 01:00:00+00:00;45.00;NaN;45.00
2023-09-07;6;83.00;0.00;0.00;0.00;0.95;2023-09-07 06:00:00+02:00;9.00;370.00;20.00;349.00;2023-09-07 04:00:00+00:00;42.00;43.00;42.00
2023-09-07;7;100.00;0.00;0.00;0.00;0.95;2023-09-07 07:00:00+02:00;9.00;516.00;49.00;467.00;2023-09-07 05:00:00+00:00;40.00;41.00;40.00
2023-09-07;8;67.00;0.00;0.00;0.00;0.95;2023-09-07 08:00:00+02:00;9.00;567.00;69.00;498.00;2023-09-07 06:00:00+00:00;42.00;42.00;42.00
2023-09-07;11;8.00;0.00;0.00;0.00;0.95;2023-09-07 11:00:00+02:00;9.00;612.00;60.00;552.00;2023-09-07 09:00:00+00:00;41.00;41.00;41.00
2023-09-07;13;33.00;0.00;0.00;0.00;0.95;2023-09-07 13:00:00+02:00;9.00;642.00;48.00;594.00;2023-09-07 11:00:00+00:00;39.00;40.00;39.00
2023-09-07;15;42.00;0.00;0.00;0.00;0.95;2023-09-07 15:00:00+02:00;9.00;840.00;70.00;770.00;2023-09-07 13:00:00+00:00;40.00;40.00;40.00
2023-09-07;16;100.00;0.00;0.00;0.00;0.95;2023-09-07 16:00:00+02:00;9.00;834.00;54.00;780.00;2023-09-07 14:00:00+00:00;29.00;32.00;29.00
2023-09-07;17;100.00;0.00;0.00;0.00;0.95;2023-09-07 17:00:00+02:00;9.00;830.00;73.00;757.00;2023-09-07 15:00:00+00:00;37.00;38.00;37.00
2023-09-07;18;100.00;0.00;0.00;0.00;0.95;2023-09-07 18:00:00+02:00;9.00;759.00;55.00;704.00;2023-09-07 16:00:00+00:00;40.00;45.00;40.00
2023-09-07;19;100.00;0.00;0.00;0.00;0.95;2023-09-07 19:00:00+02:00;9.00;674.00;35.00;639.00;2023-09-07 17:00:00+00:00;45.00;45.00;45.00
2023-09-07;20;100.00;0.00;0.00;0.00;0.95;2023-09-07 20:00:00+02:00;9.00;507.00;20.00;487.00;2023-09-07 18:00:00+00:00;41.00;42.00;41.00
2023-09-07;21;83.00;0.00;0.00;0.00;0.95;2023-09-07 21:00:00+02:00;9.00;378.00;13.00;365.00;2023-09-07 19:00:00+00:00;36.00;39.00;36.00
2023-09-07;22;92.00;0.00;0.00;0.00;0.95;2023-09-07 22:00:00+02:00;9.00;325.00;13.00;312.00;2023-09-07 20:00:00+00:00;44.00;45.00;44.00
2023-09-07;23;42.00;0.00;0.00;0.00;0.95;2023-09-07 23:00:00+02:00;9.00;223.00;5.00;218.00;2023-09-07 21:00:00+00:00;42.00;40.00;42.00
2023-09-08;0;67.00;0.00;0.00;0.00;0.95;2023-09-08 00:00:00+02:00;9.00;104.00;4.00;99.00;2023-09-07 22:00:00+00:00;43.00;43.00;43.00
2023-09-08;1;92.00;0.00;0.00;0.00;0.95;2023-09-08 01:00:00+02:00;9.00;70.00;3.00;67.00;2023-09-07 23:00:00+00:00;44.00;43.00;44.00
2023-09-08;2;92.00;0.00;0.00;0.00;0.95;2023-09-08 02:00:00+02:00;9.00;62.00;2.00;60.00;2023-09-08 00:00:00+00:00;42.00;42.00;42.00
2023-09-08;3;83.00;0.00;0.00;0.00;0.95;2023-09-08 03:00:00+02:00;9.00;40.00;2.00;37.00;2023-09-08 01:00:00+00:00;45.00;44.00;45.00
2023-09-08;4;50.00;0.00;0.00;0.00;0.95;2023-09-08 04:00:00+02:00;9.00;52.00;6.00;46.00;2023-09-08 02:00:00+00:00;43.00;43.00;43.00
2023-09-08;7;100.00;0.00;0.00;0.00;0.95;2023-09-08 07:00:00+02:00;9.00;508.00;43.00;465.00;2023-09-08 05:00:00+00:00;41.00;41.00;41.00
2023-09-08;8;50.00;0.00;0.00;0.00;0.95;2023-09-08 08:00:00+02:00;9.00;514.00;48.00;466.00;2023-09-08 06:00:00+00:00;43.00;43.00;43.00
