Datum (Ortszeit);Stunde des Tages (Ortszeit);Vollständigkeit;ZScore_Det0;ZScore_Det1;ZScore_Det2;hist_cor;localTime;month;qkfz;qlkw;qpkw;utc;vkfz;vlkw;vpkw
2023-09-01;1;67.00;NaN;0.00;NaN;0.19;2023-09-01 01:00:00+02:00;8.00;0.00;0.00;0.00;2023-08-31 23:00:00+00:00;NaN;NaN;NaN
2023-09-02;3;58.00;NaN;0.00;NaN;0.45;2023-09-02 03:00:00+02:00;9.00;103.00;91.00;12.00;2023-09-02 01:00:00+00:00;9.00;9.00;9.00
2023-09-02;4;58.00;NaN;0.00;NaN;0.45;2023-09-02 04:00:00+02:00;9.00;108.00;101.00;7.00;2023-09-02 02:00:00+00:00;9.00;9.00;9.00
2023-09-02;5;92.00;NaN;0.00;NaN;0.45;2023-09-02 05:00:00+02:00;9.00;77.00;73.00;4.00;2023-09-02 03:00:00+00:00;9.00;9.00;9.00
2023-09-02;6;83.00;NaN;0.00;NaN;0.45;2023-09-02 06:00:00+02:00;9.00;110.00;98.00;12.00;2023-09-02 04:00:00+00:00;9.00;9.00;9.00
2023-09-02;7;83.00;NaN;0.00;NaN;0.45;2023-09-02 07:00:00+02:00;9.00;101.00;94.00;7.00;2023-09-02 05:00:00+00:00;9.00;9.00;9.00
2023-09-02;8;83.00;NaN;0.00;NaN;0.45;2023-09-02 08:00:00+02:00;9.00;18.00;18.00;0.00;2023-09-02 06:00:00+00:00;62.00;62.00;NaN
2023-09-02;9;67.00;NaN;0.00;NaN;0.45;2023-09-02 09:00:00+02:00;9.00;6.00;6.00;0.00;2023-09-02 07:00:00+00:00;67.00;67.00;NaN
2023-09-02;10;67.00;NaN;0.00;NaN;0.45;2023-09-02 10:00:00+02:00;9.00;84.00;80.00;4.00;2023-09-02 08:00:00+00:00;52.00;53.00;39.00
2023-09-02;11;75.00;NaN;0.00;NaN;0.45;2023-09-02 11:00:00+02:00;9.00;280.00;252.00;28.00;2023-09-02 09:00:00+00:00;86.00;87.00;81.00
2023-09-02;12;50.00;NaN;0.00;NaN;0.45;2023-09-02 12:00:00+02:00;9.00;476.00;412.00;64.00;2023-09-02 10:00:00+00:00;90.00;91.00;80.00
2023-09-02;13;25.00;NaN;0.00;NaN;0.45;2023-09-02 13:00:00+02:00;9.00;964.00;844.00;120.00;2023-09-02 11:00:00+00:00;88.00;88.00;87.00
2023-09-02;14;67.00;NaN;0.00;NaN;0.45;2023-09-02 14:00:00+02:00;9.00;0.00;0.00;0.00;2023-09-02 12:00:00+00:00;NaN;NaN;NaN
2023-09-02;15;75.00;NaN;0.00;NaN;0.45;2023-09-02 15:00:00+02:00;9.00;591.00;567.00;24.00;2023-09-02 13:00:00+00:00;88.00;89.00;79.00
