Datum (Ortszeit);Stunde des Tages (Ortszeit);Vollständigkeit;ZScore_Det0;ZScore_Det1;ZScore_Det2;hist_cor;localTime;month;qkfz;qlkw;qpkw;utc;vkfz;vlkw;vpkw
2023-09-01;0;100.00;-0.82;0.00;0.00;0.34;2023-09-01 00:00:00+02:00;8.00;267.00;161.00;106.00;2023-08-31 22:00:00+00:00;16.00;17.00;15.00
2023-09-01;1;100.00;-0.82;0.00;0.00;0.34;2023-09-01 01:00:00+02:00;8.00;218.00;162.00;56.00;2023-08-31 23:00:00+00:00;26.00;27.00;23.00
2023-09-01;2;100.00;-0.45;0.00;0.00;0.52;2023-09-01 02:00:00+02:00;9.00;188.00;158.00;30.00;2023-09-01 00:00:00+00:00;41.00;43.00;34.00
2023-09-01;3;100.00;-0.45;0.00;0.00;0.52;2023-09-01 03:00:00+02:00;9.00;127.00;119.00;8.00;2023-09-01 01:00:00+00:00;32.00;33.00;22.00
2023-09-01;4;100.00;-0.45;0.00;0.00;0.52;2023-09-01 04:00:00+02:00;9.00;154.00;135.00;19.00;2023-09-01 02:00:00+00:00;39.00;39.00;38.00
2023-09-01;5;100.00;-0.45;0.00;0.00;0.52;2023-09-01 05:00:00+02:00;9.00;220.00;199.00;21.00;2023-09-01 03:00:00+00:00;35.00;35.00;35.00
2023-09-01;6;100.00;-0.45;0.00;0.00;0.52;2023-09-01 06:00:00+02:00;9.00;357.00;277.00;80.00;2023-09-01 04:00:00+00:00;38.00;39.00;37.00
2023-09-01;7;100.00;-0.45;0.00;0.00;0.52;2023-09-01 07:00:00+02:00;9.00;410.00;331.00;79.00;2023-09-01 05:00:00+00:00;35.00;35.00;33.00
2023-09-01;8;100.00;-0.45;0.00;0.00;0.52;2023-09-01 08:00:00+02:00;9.00;500.00;372.00;128.00;2023-09-01 06:00:00+00:00;33.00;34.00;32.00
2023-09-01;9;100.00;-0.45;0.00;0.00;0.52;2023-09-01 09:00:00+02:00;9.00;427.00;101.00;326.00;2023-09-01 07:00:00+00:00;12.00;15.00;11.00
2023-09-01;10;83.00;-0.45;0.00;0.00;0.52;2023-09-01 10:00:00+02:00;9.00;313.00;25.00;288.00;2023-09-01 08:00:00+00:00;3.00;3.00;3.00
2023-09-01;11;75.00;-0.45;0.00;0.00;0.52;2023-09-01 11:00:00+02:00;9.00;244.00;12.00;232.00;2023-09-01 09:00:00+00:00;3.00;3.00;3.00
2023-09-01;12;75.00;-0.45;0.00;0.00;0.52;2023-09-01 12:00:00+02:00;9.00;309.00;0.00;309.00;2023-09-01 10:00:00+00:00;3.00;NaN;3.00
2023-09-01;13;83.00;-0.45;0.00;0.00;0.52;2023-09-01 13:00:00+02:00;9.00;318.00;0.00;318.00;2023-09-01 11:00:00+00:00;3.00;NaN;3.00
2023-09-01;14;92.00;-0.45;0.00;0.00;0.52;2023-09-01 14:00:00+02:00;9.00;302.00;35.00;267.00;2023-09-01 12:00:00+00:00;10.00;13.00;9.00
2023-09-01;15;83.00;-0.45;0.00;0.00;0.52;2023-09-01 15:00:00+02:00;9.00;30.00;1.00;29.00;2023-09-01 13:00:00+00:00;4.00;4.00;4.00
2023-09-01;16;92.00;-0.45;0.00;0.00;0.52;2023-09-01 16:00:00+02:00;9.00;380.00;21.00;359.00;2023-09-01 14:00:00+00:00;6.00;12.00;5.00
2023-09-01;17;92.00;-0.45;0.00;0.00;0.52;2023-09-01 17:00:00+02:00;9.00;528.00;94.00;434.00;2023-09-01 15:00:00+00:00;11.00;19.00;9.00
2023-09-01;18;92.00;-0.45;0.00;0.00;0.52;2023-09-01 18:00:00+02:00;9.00;627.00;15.00;612.00;2023-09-01 16:00:00+00:00;4.00;5.00;4.00
2023-09-01;19;83.00;-0.45;0.00;0.00;0.52;2023-09-01 19:00:00+02:00;9.00;635.00;8.00;626.00;2023-09-01 17:00:00+00:00;3.00;5.00;3.00
2023-09-01;20;75.00;-0.45;0.00;0.00;0.52;2023-09-01 20:00:00+02:00;9.00;540.00;11.00;529.00;2023-09-01 18:00:00+00:00;4.00;7.00;4.00
2023-09-01;21;100.00;-0.45;0.00;0.00;0.52;2023-09-01 21:00:00+02:00;9.00;586.00;125.00;461.00;2023-09-01 19:00:00+00:00;10.00;19.00;7.00
2023-09-01;22;83.00;-0.45;0.00;0.00;0.52;2023-09-01 22:00:00+02:00;9.00;551.00;382.00;169.00;2023-09-01 20:00:00+00:00;28.00;29.00;27.00
2023-09-01;23;100.00;-0.45;0.00;0.00;0.52;2023-09-01 23:00:00+02:00;9.00;431.00;268.00;163.00;2023-09-01 21:00:00+00:00;28.00;32.00;21.00
2023-09-02;0;83.00;-0.45;0.00;0.00;0.52;2023-09-02 00:00:00+02:00;9.00;373.00;289.00;84.00;2023-09-01 22:00:00+00:00;29.00;30.00;22.00
2023-09-02;1;83.00;-0.45;0.00;0.00;0.52;2023-09-02 01:00:00+02:00;9.00;194.00;55.00;139.00;2023-09-01 23:00:00+00:00;12.00;7.00;14.00
2023-09-02;2;58.00;-0.98;0.00;0.00;0.62;2023-09-02 02:00:00+02:00;9.00;58.00;21.00;38.00;2023-09-02 00:00:00+00:00;3.00;3.00;3.00
2023-09-02;3;75.00;-0.98;0.00;0.00;0.62;2023-09-02 03:00:00+02:00;9.00;63.00;41.00;21.00;2023-09-02 01:00:00+00:00;3.00;3.00;3.00
2023-09-02;4;100.00;-0.98;0.00;0.00;0.62;2023-09-02 04:00:00+02:00;9.00;69.00;54.00;15.00;2023-09-02 02:00:00+00:00;3.00;3.00;3.00
2023-09-02;5;75.00;-0.98;0.00;0.00;0.62;2023-09-02 05:00:00+02:00;9.00;49.00;33.00;16.00;2023-09-02 03:00:00+00:00;3.00;3.00;3.00
2023-09-02;6;100.00;-0.98;0.00;0.00;0.62;2023-09-02 06:00:00+02:00;9.00;87.00;23.00;64.00;2023-09-02 04:00:00+00:00;3.00;3.00;3.00
2023-09-02;7;83.00;-0.98;0.00;0.00;0.62;2023-09-02 07:00:00+02:00;9.00;116.00;19.00;97.00;2023-09-02 05:00:00+00:00;7.00;3.00;8.00
2023-09-02;8;100.00;-0.98;0.00;0.00;0.62;2023-09-02 08:00:00+02:00;9.00;217.00;25.00;192.00;2023-09-02 06:00:00+00:00;7.00;8.00;7.00
2023-09-02;9;100.00;-0.98;0.00;0.00;0.62;2023-09-02 09:00:00+02:00;9.00;311.00;15.00;296.00;2023-09-02 07:00:00+00:00;6.00;8.00;6.00
