Datum (Ortszeit);Stunde des Tages (Ortszeit);Vollständigkeit;ZScore_Det0;ZScore_Det1;ZScore_Det2;hist_cor;localTime;month;qkfz;qlkw;qpkw;utc;vkfz;vlkw;vpkw
2023-09-01;0;92.00;0.68;0.28;0.00;0.71;2023-09-01 00:00:00+02:00;8.00;1.00;0.00;1.00;2023-08-31 22:00:00+00:00;16.00;NaN;16.00
2023-09-01;1;100.00;0.68;0.28;0.00;0.71;2023-09-01 01:00:00+02:00;8.00;0.00;0.00;0.00;2023-08-31 23:00:00+00:00;NaN;NaN;NaN
2023-09-01;2;100.00;0.83;0.82;0.00;0.69;2023-09-01 02:00:00+02:00;9.00;1.00;0.00;1.00;2023-09-01 00:00:00+00:00;22.00;NaN;22.00
2023-09-01;3;100.00;0.83;0.82;0.00;0.69;2023-09-01 03:00:00+02:00;9.00;0.00;0.00;0.00;2023-09-01 01:00:00+00:00;NaN;NaN;NaN
2023-09-01;4;100.00;0.83;0.82;0.00;0.69;2023-09-01 04:00:00+02:00;9.00;1.00;0.00;1.00;2023-09-01 02:00:00+00:00;18.00;NaN;18.00
2023-09-01;5;100.00;0.83;0.82;0.00;0.69;2023-09-01 05:00:00+02:00;9.00;3.00;0.00;3.00;2023-09-01 03:00:00+00:00;19.00;NaN;19.00
2023-09-01;6;92.00;0.83;0.82;0.00;0.69;2023-09-01 06:00:00+02:00;9.00;19.00;8.00;11.00;2023-09-01 04:00:00+00:00;25.00;29.00;23.00
2023-09-01;7;100.00;0.83;0.82;0.00;0.69;2023-09-01 07:00:00+02:00;9.00;40.00;21.00;19.00;2023-09-01 05:00:00+00:00;33.00;34.00;31.00
2023-09-01;8;100.00;0.83;0.82;0.00;0.69;2023-09-01 08:00:00+02:00;9.00;36.00;18.00;18.00;2023-09-01 06:00:00+00:00;34.00;35.00;34.00
2023-09-01;9;100.00;0.83;0.82;0.00;0.69;2023-09-01 09:00:00+02:00;9.00;46.00;17.00;29.00;2023-09-01 07:00:00+00:00;28.00;28.00;28.00
2023-09-01;10;100.00;0.83;0.82;0.00;0.69;2023-09-01 10:00:00+02:00;9.00;36.00;14.00;22.00;2023-09-01 08:00:00+00:00;29.00;28.00;30.00
2023-09-01;11;100.00;0.83;0.82;0.00;0.69;2023-09-01 11:00:00+02:00;9.00;28.00;17.00;11.00;2023-09-01 09:00:00+00:00;30.00;31.00;27.00
2023-09-01;14;58.00;0.83;0.82;0.00;0.69;2023-09-01 14:00:00+02:00;9.00;53.00;21.00;33.00;2023-09-01 12:00:00+00:00;33.00;34.00;33.00
2023-09-01;15;75.00;0.83;0.82;0.00;0.69;2023-09-01 15:00:00+02:00;9.00;63.00;15.00;48.00;2023-09-01 13:00:00+00:00;29.00;30.00;29.00
2023-09-01;16;100.00;0.83;0.82;0.00;0.69;2023-09-01 16:00:00+02:00;9.00;59.00;10.00;49.00;2023-09-01 14:00:00+00:00;27.00;28.00;27.00
2023-09-01;17;100.00;0.83;0.82;0.00;0.69;2023-09-01 17:00:00+02:00;9.00;47.00;14.00;33.00;2023-09-01 15:00:00+00:00;30.00;30.00;29.00
2023-09-01;18;92.00;0.83;0.82;0.00;0.69;2023-09-01 18:00:00+02:00;9.00;48.00;19.00;29.00;2023-09-01 16:00:00+00:00;29.00;29.00;29.00
2023-09-01;19;83.00;0.83;0.82;0.00;0.69;2023-09-01 19:00:00+02:00;9.00;37.00;12.00;25.00;2023-09-01 17:00:00+00:00;30.00;31.00;29.00
2023-09-01;20;83.00;0.83;0.82;0.00;0.69;2023-09-01 20:00:00+02:00;9.00;31.00;0.00;31.00;2023-09-01 18:00:00+00:00;22.00;NaN;22.00
2023-09-01;21;100.00;0.83;0.82;0.00;0.69;2023-09-01 21:00:00+02:00;9.00;26.00;1.00;25.00;2023-09-01 19:00:00+00:00;24.00;23.00;24.00
2023-09-01;22;100.00;0.83;0.82;0.00;0.69;2023-09-01 22:00:00+02:00;9.00;28.00;0.00;28.00;2023-09-01 20:00:00+00:00;23.00;NaN;23.00
2023-09-01;23;100.00;0.83;0.82;0.00;0.69;2023-09-01 23:00:00+02:00;9.00;15.00;0.00;15.00;2023-09-01 21:00:00+00:00;20.00;NaN;20.00
2023-09-02;0;100.00;0.83;0.82;0.00;0.69;2023-09-02 00:00:00+02:00;9.00;15.00;0.00;15.00;2023-09-01 22:00:00+00:00;21.00;NaN;21.00
2023-09-02;1;100.00;0.83;0.82;0.00;0.69;2023-09-02 01:00:00+02:00;9.00;1.00;0.00;1.00;2023-09-01 23:00:00+00:00;28.00;NaN;28.00
2023-09-02;2;100.00;0.89;0.98;0.00;0.78;2023-09-02 02:00:00+02:00;9.00;2.00;0.00;2.00;2023-09-02 00:00:00+00:00;24.00;NaN;24.00
2023-09-02;3;100.00;0.89;0.98;0.00;0.78;2023-09-02 03:00:00+02:00;9.00;2.00;0.00;2.00;2023-09-02 01:00:00+00:00;20.00;NaN;20.00
2023-09-02;4;100.00;0.89;0.98;0.00;0.78;2023-09-02 04:00:00+02:00;9.00;4.00;0.00;4.00;2023-09-02 02:00:00+00:00;28.00;NaN;28.00
2023-09-02;5;100.00;0.89;0.98;0.00;0.78;2023-09-02 05:00:00+02:00;9.00;4.00;0.00;4.00;2023-09-02 03:00:00+00:00;23.00;NaN;23.00
2023-09-02;6;100.00;0.89;0.98;0.00;0.78;2023-09-02 06:00:00+02:00;9.00;3.00;0.00;3.00;2023-09-02 04:00:00+00:00;30.00;NaN;30.00
2023-09-02;7;100.00;0.89;0.98;0.00;0.78;2023-09-02 07:00:00+02:00;9.00;7.00;0.00;7.00;2023-09-02 05:00:00+00:00;25.00;NaN;25.00
2023-09-02;8;100.00;0.89;0.98;0.00;0.78;2023-09-02 08:00:00+02:00;9.00;21.00;0.00;21.00;2023-09-02 06:00:00+00:00;21.00;NaN;21.00
2023-09-02;9;100.00;0.89;0.98;0.00;0.78;2023-09-02 09:00:00+02:00;9.00;29.00;0.00;29.00;2023-09-02 07:00:00+00:00;23.00;NaN;23.00
2023-09-02;10;75.00;0.89;0.98;0.00;0.78;2023-09-02 10:00:00+02:00;9.00;53.00;0.00;53.00;2023-09-02 08:00:00+00:00;21.00;NaN;21.00
2023-09-02;15;100.00;0.89;0.98;0.00;0.78;2023-09-02 15:00:00+02:00;9.00;66.00;2.00;64.00;2023-09-02 13:00:00+00:00;23.00;23.00;23.00
2023-09-02;16;100.00;0.89;0.98;0.00;0.78;2023-09-02 16:00:00+02:00;9.00;60.00;0.00;60.00;2023-09-02 14:00:00+00:00;22.00;NaN;22.00
2023-09-02;17;92.00;0.89;0.98;0.00;0.78;2023-09-02 17:00:00+02:00;9.00;52.00;1.00;51.00;2023-09-02 15:00:00+00:00;21.00;19.00;21.00
2023-09-02;18;92.00;0.89;0.98;0.00;0.78;2023-09-02 18:00:00+02:00;9.00;49.00;0.00;49.00;2023-09-02 16:00:00+00:00;22.00;NaN;22.00
2023-09-02;19;100.00;0.89;0.98;0.00;0.78;2023-09-02 19:00:00+02:00;9.00;51.00;0.00;51.00;2023-09-02 17:00:00+00:00;23.00;NaN;23.00
2023-09-02;20;100.00;0.89;0.98;0.00;0.78;2023-09-02 20:00:00+02:00;9.00;54.00;0.00;54.00;2023-09-02 18:00:00+00:00;21.00;NaN;21.00
2023-09-02;21;92.00;0.89;0.98;0.00;0.78;2023-09-02 21:00:00+02:00;9.00;29.00;0.00;29.00;2023-09-02 19:00:00+00:00;24.00;NaN;24.00
2023-09-02;22;83.00;0.89;0.98;0.00;0.78;2023-09-02 22:00:00+02:00;9.00;32.00;0.00;32.00;2023-09-02 20:00:00+00:00;26.00;NaN;26.00
2023-09-02;23;100.00;0.89;0.98;0.00;0.78;2023-09-02 23:00:00+02:00;9.00;11.00;0.00;11.00;2023-09-02 21:00:00+00:00;21.00;NaN;21.00
2023-09-03;0;100.00;0.89;0.98;0.00;0.78;2023-09-03 00:00:00+02:00;9.00;0.00;0.00;0.00;2023-09-02 22:00:00+00:00;NaN;NaN;NaN
2023-09-03;1;100.00;0.89;0.98;0.00;0.78;2023-09-03 01:00:00+02:00;9.00;0.00;0.00;0.00;2023-09-02 23:00:00+00:00;NaN;NaN;NaN
2023-09-03;2;100.00;-2.05;-2.45;0.00;0.06;2023-09-03 02:00:00+02:00;9.00;1.00;0.00;1.00;2023-09-03 00:00:00+00:00;19.00;NaN;19.00
2023-09-03;3;92.00;-2.05;-2.45;0.00;0.06;2023-09-03 03:00:00+02:00;9.00;5.00;0.00;5.00;2023-09-03 01:00:00+00:00;20.00;NaN;20.00
2023-09-03;4;92.00;-2.05;-2.45;0.00;0.06;2023-09-03 04:00:00+02:00;9.00;4.00;0.00;4.00;2023-09-03 02:00:00+00:00;21.00;NaN;21.00
2023-09-03;5;83.00;-2.05;-2.45;0.00;0.06;2023-09-03 05:00:00+02:00;9.00;4.00;0.00;4.00;2023-09-03 03:00:00+00:00;18.00;NaN;18.00
2023-09-03;6;100.00;-2.05;-2.45;0.00;0.06;2023-09-03 06:00:00+02:00;9.00;4.00;0.00;4.00;2023-09-03 04:00:00+00:00;18.00;NaN;18.00
