Datum (Ortszeit);Stunde des Tages (Ortszeit);Vollständigkeit;ZScore_Det0;ZScore_Det1;ZScore_Det2;hist_cor;localTime;month;qkfz;qlkw;qpkw;utc;vkfz;vlkw;vpkw
2023-09-01;0;100.00;0.17;0.00;0.30;0.91;2023-09-01 00:00:00+02:00;8.00;147.00;2.00;145.00;2023-08-31 22:00:00+00:00;60.00;62.00;60.00
2023-09-01;1;100.00;0.17;0.00;0.30;0.91;2023-09-01 01:00:00+02:00;8.00;100.00;2.00;98.00;2023-08-31 23:00:00+00:00;59.00;58.00;60.00
2023-09-01;2;50.00;-0.33;0.00;-1.38;0.86;2023-09-01 02:00:00+02:00;9.00;78.00;2.00;76.00;2023-09-01 00:00:00+00:00;61.00;65.00;61.00
2023-09-01;11;50.00;-0.33;0.00;-1.38;0.86;2023-09-01 11:00:00+02:00;9.00;638.00;36.00;602.00;2023-09-01 09:00:00+00:00;55.00;56.00;55.00
2023-09-01;12;100.00;-0.33;0.00;-1.38;0.86;2023-09-01 12:00:00+02:00;9.00;582.00;27.00;555.00;2023-09-01 10:00:00+00:00;57.00;57.00;57.00
2023-09-01;13;100.00;-0.33;0.00;-1.38;0.86;2023-09-01 13:00:00+02:00;9.00;617.00;31.00;586.00;2023-09-01 11:00:00+00:00;56.00;56.00;56.00
2023-09-01;14;100.00;-0.33;0.00;-1.38;0.86;2023-09-01 14:00:00+02:00;9.00;619.00;23.00;596.00;2023-09-01 12:00:00+00:00;56.00;55.00;56.00
2023-09-01;15;100.00;-0.33;0.00;-1.38;0.86;2023-09-01 15:00:00+02:00;9.00;669.00;32.00;637.00;2023-09-01 13:00:00+00:00;52.00;51.00;52.00
2023-09-01;16;100.00;-0.33;0.00;-1.38;0.86;2023-09-01 16:00:00+02:00;9.00;652.00;23.00;629.00;2023-09-01 14:00:00+00:00;53.00;52.00;53.00
2023-09-01;17;100.00;-0.33;0.00;-1.38;0.86;2023-09-01 17:00:00+02:00;9.00;638.00;13.00;625.00;2023-09-01 15:00:00+00:00;54.00;55.00;54.00
2023-09-01;18;100.00;-0.33;0.00;-1.38;0.86;2023-09-01 18:00:00+02:00;9.00;622.00;16.00;606.00;2023-09-01 16:00:00+00:00;54.00;53.00;54.00
2023-09-01;19;100.00;-0.33;0.00;-1.38;0.86;2023-09-01 19:00:00+02:00;9.00;506.00;8.00;498.00;2023-09-01 17:00:00+00:00;56.00;55.00;56.00
2023-09-02;11;42.00;-1.44;0.00;-2.41;0.52;2023-09-02 11:00:00+02:00;9.00;425.00;12.00;413.00;2023-09-02 09:00:00+00:00;57.00;59.00;57.00
2023-09-02;12;92.00;-1.44;0.00;-2.41;0.52;2023-09-02 12:00:00+02:00;9.00;379.00;5.00;373.00;2023-09-02 10:00:00+00:00;57.00;58.00;57.00
2023-09-02;13;92.00;-1.44;0.00;-2.41;0.52;2023-09-02 13:00:00+02:00;9.00;587.00;9.00;578.00;2023-09-02 11:00:00+00:00;56.00;55.00;56.00
2023-09-02;14;92.00;-1.44;0.00;-2.41;0.52;2023-09-02 14:00:00+02:00;9.00;521.00;5.00;516.00;2023-09-02 12:00:00+00:00;56.00;57.00;56.00
2023-09-02;15;83.00;-1.44;0.00;-2.41;0.52;2023-09-02 15:00:00+02:00;9.00;556.00;8.00;547.00;2023-09-02 13:00:00+00:00;55.00;56.00;55.00
2023-09-02;16;92.00;-1.44;0.00;-2.41;0.52;2023-09-02 16:00:00+02:00;9.00;533.00;13.00;520.00;2023-09-02 14:00:00+00:00;56.00;55.00;56.00
2023-09-02;17;75.00;-1.44;0.00;-2.41;0.52;2023-09-02 17:00:00+02:00;9.00;503.00;15.00;488.00;2023-09-02 15:00:00+00:00;56.00;55.00;56.00
2023-09-02;18;75.00;-1.44;0.00;-2.41;0.52;2023-09-02 18:00:00+02:00;9.00;515.00;3.00;512.00;2023-09-02 16:00:00+00:00;55.00;54.00;55.00
2023-09-02;19;67.00;-1.44;0.00;-2.41;0.52;2023-09-02 19:00:00+02:00;9.00;486.00;9.00;477.00;2023-09-02 17:00:00+00:00;55.00;55.00;55.00
2023-09-02;20;67.00;-1.44;0.00;-2.41;0.52;2023-09-02 20:00:00+02:00;9.00;406.00;2.00;405.00;2023-09-02 18:00:00+00:00;55.00;51.00;55.00
2023-09-02;21;42.00;-1.44;0.00;-2.41;0.52;2023-09-02 21:00:00+02:00;9.00;427.00;2.00;425.00;2023-09-02 19:00:00+00:00;54.00;55.00;54.00
