Datum (Ortszeit);Stunde des Tages (Ortszeit);Vollständigkeit;ZScore_Det0;ZScore_Det1;ZScore_Det2;hist_cor;localTime;month;qkfz;qlkw;qpkw;utc;vkfz;vlkw;vpkw
2023-09-01;0;100.00;-1.31;0.55;0.00;0.94;2023-09-01 00:00:00+02:00;8.00;84.00;10.00;74.00;2023-08-31 22:00:00+00:00;51.00;50.00;51.00
2023-09-01;1;100.00;-1.31;0.55;0.00;0.94;2023-09-01 01:00:00+02:00;8.00;67.00;7.00;60.00;2023-08-31 23:00:00+00:00;49.00;50.00;49.00
2023-09-01;2;100.00;0.00;0.35;0.00;0.93;2023-09-01 02:00:00+02:00;9.00;46.00;5.00;41.00;2023-09-01 00:00:00+00:00;46.00;44.00;47.00
2023-09-01;3;92.00;0.00;0.35;0.00;0.93;2023-09-01 03:00:00+02:00;9.00;46.00;9.00;37.00;2023-09-01 01:00:00+00:00;46.00;47.00;46.00
2023-09-01;4;83.00;0.00;0.35;0.00;0.93;2023-09-01 04:00:00+02:00;9.00;80.00;12.00;68.00;2023-09-01 02:00:00+00:00;49.00;47.00;49.00
2023-09-01;5;100.00;0.00;0.35;0.00;0.93;2023-09-01 05:00:00+02:00;9.00;164.00;14.00;150.00;2023-09-01 03:00:00+00:00;46.00;45.00;46.00
2023-09-01;6;100.00;0.00;0.35;0.00;0.93;2023-09-01 06:00:00+02:00;9.00;255.00;31.00;224.00;2023-09-01 04:00:00+00:00;45.00;46.00;45.00
2023-09-01;7;92.00;0.00;0.35;0.00;0.93;2023-09-01 07:00:00+02:00;9.00;323.00;44.00;279.00;2023-09-01 05:00:00+00:00;44.00;44.00;44.00
2023-09-01;8;100.00;0.00;0.35;0.00;0.93;2023-09-01 08:00:00+02:00;9.00;344.00;46.00;298.00;2023-09-01 06:00:00+00:00;43.00;43.00;43.00
2023-09-01;9;100.00;0.00;0.35;0.00;0.93;2023-09-01 09:00:00+02:00;9.00;353.00;33.00;320.00;2023-09-01 07:00:00+00:00;44.00;44.00;44.00
2023-09-01;10;100.00;0.00;0.35;0.00;0.93;2023-09-01 10:00:00+02:00;9.00;363.00;30.00;333.00;2023-09-01 08:00:00+00:00;44.00;44.00;44.00
2023-09-01;11;100.00;0.00;0.35;0.00;0.93;2023-09-01 11:00:00+02:00;9.00;406.00;43.00;363.00;2023-09-01 09:00:00+00:00;44.00;44.00;44.00
2023-09-01;12;83.00;0.00;0.35;0.00;0.93;2023-09-01 12:00:00+02:00;9.00;414.00;37.00;377.00;2023-09-01 10:00:00+00:00;45.00;44.00;45.00
2023-09-02;0;100.00;0.00;0.35;0.00;0.93;2023-09-02 00:00:00+02:00;9.00;114.00;7.00;107.00;2023-09-01 22:00:00+00:00;48.00;49.00;48.00
2023-09-02;1;100.00;0.00;0.35;0.00;0.93;2023-09-02 01:00:00+02:00;9.00;102.00;7.00;95.00;2023-09-01 23:00:00+00:00;49.00;48.00;49.00
2023-09-02;2;100.00;-1.31;0.69;0.00;0.90;2023-09-02 02:00:00+02:00;9.00;65.00;3.00;62.00;2023-09-02 00:00:00+00:00;50.00;54.00;50.00
2023-09-02;3;100.00;-1.31;0.69;0.00;0.90;2023-09-02 03:00:00+02:00;9.00;54.00;5.00;49.00;2023-09-02 01:00:00+00:00;52.00;53.00;52.00
2023-09-02;4;100.00;-1.31;0.69;0.00;0.90;2023-09-02 04:00:00+02:00;9.00;50.00;5.00;45.00;2023-09-02 02:00:00+00:00;50.00;53.00;50.00
2023-09-02;5;100.00;-1.31;0.69;0.00;0.90;2023-09-02 05:00:00+02:00;9.00;79.00;7.00;72.00;2023-09-02 03:00:00+00:00;47.00;46.00;47.00
2023-09-02;6;100.00;-1.31;0.69;0.00;0.90;2023-09-02 06:00:00+02:00;9.00;97.00;12.00;85.00;2023-09-02 04:00:00+00:00;48.00;48.00;48.00
2023-09-02;7;100.00;-1.31;0.69;0.00;0.90;2023-09-02 07:00:00+02:00;9.00;156.00;13.00;143.00;2023-09-02 05:00:00+00:00;45.00;47.00;45.00
2023-09-02;8;100.00;-1.31;0.69;0.00;0.90;2023-09-02 08:00:00+02:00;9.00;197.00;18.00;179.00;2023-09-02 06:00:00+00:00;46.00;48.00;46.00
2023-09-02;9;100.00;-1.31;0.69;0.00;0.90;2023-09-02 09:00:00+02:00;9.00;250.00;14.00;236.00;2023-09-02 07:00:00+00:00;45.00;45.00;45.00
2023-09-02;10;100.00;-1.31;0.69;0.00;0.90;2023-09-02 10:00:00+02:00;9.00;292.00;13.00;279.00;2023-09-02 08:00:00+00:00;44.00;44.00;44.00
2023-09-02;11;92.00;-1.31;0.69;0.00;0.90;2023-09-02 11:00:00+02:00;9.00;332.00;9.00;323.00;2023-09-02 09:00:00+00:00;46.00;46.00;46.00
2023-09-02;12;100.00;-1.31;0.69;0.00;0.90;2023-09-02 12:00:00+02:00;9.00;357.00;10.00;347.00;2023-09-02 10:00:00+00:00;45.00;45.00;45.00
