Datum (Ortszeit);Stunde des Tages (Ortszeit);Vollständigkeit;ZScore_Det0;ZScore_Det1;ZScore_Det2;hist_cor;localTime;month;qkfz;qlkw;qpkw;utc;vkfz;vlkw;vpkw
2023-09-01;0;100.00;-0.30;-2.46;0.56;0.93;2023-09-01 00:00:00+02:00;8.00;247.00;0.00;247.00;2023-08-31 22:00:00+00:00;44.00;NaN;44.00
2023-09-01;1;100.00;-0.30;-2.46;0.56;0.93;2023-09-01 01:00:00+02:00;8.00;180.00;3.00;177.00;2023-08-31 23:00:00+00:00;44.00;45.00;44.00
2023-09-01;2;100.00;0.01;0.00;0.49;0.87;2023-09-01 02:00:00+02:00;9.00;145.00;2.00;143.00;2023-09-01 00:00:00+00:00;43.00;43.00;43.00
2023-09-01;3;100.00;0.01;0.00;0.49;0.87;2023-09-01 03:00:00+02:00;9.00;110.00;1.00;109.00;2023-09-01 01:00:00+00:00;44.00;47.00;44.00
2023-09-01;4;100.00;0.01;0.00;0.49;0.87;2023-09-01 04:00:00+02:00;9.00;95.00;3.00;92.00;2023-09-01 02:00:00+00:00;43.00;42.00;43.00
2023-09-01;5;100.00;0.01;0.00;0.49;0.87;2023-09-01 05:00:00+02:00;9.00;122.00;2.00;120.00;2023-09-01 03:00:00+00:00;40.00;41.00;40.00
2023-09-01;6;100.00;0.01;0.00;0.49;0.87;2023-09-01 06:00:00+02:00;9.00;279.00;13.00;266.00;2023-09-01 04:00:00+00:00;40.00;39.00;40.00
2023-09-01;7;100.00;0.01;0.00;0.49;0.87;2023-09-01 07:00:00+02:00;9.00;395.00;19.00;376.00;2023-09-01 05:00:00+00:00;40.00;40.00;40.00
2023-09-01;8;100.00;0.01;0.00;0.49;0.87;2023-09-01 08:00:00+02:00;9.00;568.00;20.00;548.00;2023-09-01 06:00:00+00:00;41.00;40.00;41.00
2023-09-01;9;100.00;0.01;0.00;0.49;0.87;2023-09-01 09:00:00+02:00;9.00;530.00;28.00;502.00;2023-09-01 07:00:00+00:00;40.00;40.00;40.00
2023-09-01;10;100.00;0.01;0.00;0.49;0.87;2023-09-01 10:00:00+02:00;9.00;448.00;17.00;431.00;2023-09-01 08:00:00+00:00;41.00;41.00;41.00
2023-09-01;11;100.00;0.01;0.00;0.49;0.87;2023-09-01 11:00:00+02:00;9.00;516.00;17.00;499.00;2023-09-01 09:00:00+00:00;40.00;40.00;40.00
2023-09-01;12;100.00;0.01;0.00;0.49;0.87;2023-09-01 12:00:00+02:00;9.00;511.00;18.00;493.00;2023-09-01 10:00:00+00:00;41.00;40.00;41.00
2023-09-01;13;100.00;0.01;0.00;0.49;0.87;2023-09-01 13:00:00+02:00;9.00;547.00;11.00;536.00;2023-09-01 11:00:00+00:00;43.00;42.00;43.00
2023-09-01;14;100.00;0.01;0.00;0.49;0.87;2023-09-01 14:00:00+02:00;9.00;598.00;9.00;589.00;2023-09-01 12:00:00+00:00;43.00;43.00;43.00
2023-09-01;15;100.00;0.01;0.00;0.49;0.87;2023-09-01 15:00:00+02:00;9.00;544.00;9.00;535.00;2023-09-01 13:00:00+00:00;43.00;44.00;43.00
2023-09-01;16;100.00;0.01;0.00;0.49;0.87;2023-09-01 16:00:00+02:00;9.00;532.00;6.00;526.00;2023-09-01 14:00:00+00:00;43.00;43.00;43.00
2023-09-01;17;100.00;0.01;0.00;0.49;0.87;2023-09-01 17:00:00+02:00;9.00;570.00;7.00;563.00;2023-09-01 15:00:00+00:00;44.00;44.00;44.00
2023-09-01;18;100.00;0.01;0.00;0.49;0.87;2023-09-01 18:00:00+02:00;9.00;548.00;10.00;538.00;2023-09-01 16:00:00+00:00;44.00;44.00;44.00
2023-09-01;19;100.00;0.01;0.00;0.49;0.87;2023-09-01 19:00:00+02:00;9.00;514.00;5.00;509.00;2023-09-01 17:00:00+00:00;43.00;43.00;43.00
2023-09-01;20;100.00;0.01;0.00;0.49;0.87;2023-09-01 20:00:00+02:00;9.00;478.00;2.00;476.00;2023-09-01 18:00:00+00:00;42.00;42.00;42.00
2023-09-01;21;100.00;0.01;0.00;0.49;0.87;2023-09-01 21:00:00+02:00;9.00;412.00;2.00;410.00;2023-09-01 19:00:00+00:00;43.00;42.00;43.00
2023-09-01;22;100.00;0.01;0.00;0.49;0.87;2023-09-01 22:00:00+02:00;9.00;458.00;6.00;452.00;2023-09-01 20:00:00+00:00;43.00;44.00;43.00
2023-09-01;23;100.00;0.01;0.00;0.49;0.87;2023-09-01 23:00:00+02:00;9.00;455.00;3.00;452.00;2023-09-01 21:00:00+00:00;42.00;42.00;42.00
2023-09-02;0;92.00;0.01;0.00;0.49;0.87;2023-09-02 00:00:00+02:00;9.00;340.00;5.00;335.00;2023-09-01 22:00:00+00:00;42.00;41.00;42.00
2023-09-02;1;75.00;0.01;0.00;0.49;0.87;2023-09-02 01:00:00+02:00;9.00;271.00;5.00;265.00;2023-09-01 23:00:00+00:00;43.00;43.00;43.00
2023-09-02;2;92.00;0.62;0.00;-0.38;0.87;2023-09-02 02:00:00+02:00;9.00;241.00;5.00;236.00;2023-09-02 00:00:00+00:00;43.00;44.00;43.00
2023-09-02;3;100.00;0.62;0.00;-0.38;0.87;2023-09-02 03:00:00+02:00;9.00;190.00;1.00;189.00;2023-09-02 01:00:00+00:00;44.00;45.00;44.00
2023-09-02;4;83.00;0.62;0.00;-0.38;0.87;2023-09-02 04:00:00+02:00;9.00;146.00;4.00;143.00;2023-09-02 02:00:00+00:00;43.00;40.00;43.00
2023-09-02;5;92.00;0.62;0.00;-0.38;0.87;2023-09-02 05:00:00+02:00;9.00;122.00;3.00;119.00;2023-09-02 03:00:00+00:00;44.00;47.00;43.00
2023-09-02;6;100.00;0.62;0.00;-0.38;0.87;2023-09-02 06:00:00+02:00;9.00;162.00;5.00;157.00;2023-09-02 04:00:00+00:00;42.00;42.00;42.00
2023-09-02;7;92.00;0.62;0.00;-0.38;0.87;2023-09-02 07:00:00+02:00;9.00;184.00;4.00;180.00;2023-09-02 05:00:00+00:00;42.00;42.00;42.00
2023-09-02;8;100.00;0.62;0.00;-0.38;0.87;2023-09-02 08:00:00+02:00;9.00;227.00;12.00;215.00;2023-09-02 06:00:00+00:00;42.00;42.00;42.00
2023-09-02;9;100.00;0.62;0.00;-0.38;0.87;2023-09-02 09:00:00+02:00;9.00;293.00;10.00;283.00;2023-09-02 07:00:00+00:00;41.00;41.00;41.00
2023-09-02;10;100.00;0.62;0.00;-0.38;0.87;2023-09-02 10:00:00+02:00;9.00;381.00;10.00;371.00;2023-09-02 08:00:00+00:00;41.00;42.00;41.00
2023-09-02;11;92.00;0.62;0.00;-0.38;0.87;2023-09-02 11:00:00+02:00;9.00;432.00;8.00;424.00;2023-09-02 09:00:00+00:00;40.00;40.00;40.00
2023-09-02;12;100.00;0.62;0.00;-0.38;0.87;2023-09-02 12:00:00+02:00;9.00;481.00;2.00;479.00;2023-09-02 10:00:00+00:00;43.00;43.00;43.00
2023-09-02;13;100.00;0.62;0.00;-0.38;0.87;2023-09-02 13:00:00+02:00;9.00;501.00;5.00;496.00;2023-09-02 11:00:00+00:00;44.00;44.00;44.00
2023-09-02;14;100.00;0.62;0.00;-0.38;0.87;2023-09-02 14:00:00+02:00;9.00;461.00;6.00;455.00;2023-09-02 12:00:00+00:00;44.00;44.00;44.00
2023-09-02;15;92.00;0.62;0.00;-0.38;0.87;2023-09-02 15:00:00+02:00;9.00;488.00;7.00;481.00;2023-09-02 13:00:00+00:00;45.00;44.00;45.00
2023-09-02;16;100.00;0.62;0.00;-0.38;0.87;2023-09-02 16:00:00+02:00;9.00;533.00;3.00;530.00;2023-09-02 14:00:00+00:00;44.00;45.00;44.00
2023-09-02;17;100.00;0.62;0.00;-0.38;0.87;2023-09-02 17:00:00+02:00;9.00;548.00;12.00;536.00;2023-09-02 15:00:00+00:00;43.00;44.00;43.00
2023-09-02;18;100.00;0.62;0.00;-0.38;0.87;2023-09-02 18:00:00+02:00;9.00;532.00;4.00;528.00;2023-09-02 16:00:00+00:00;44.00;46.00;44.00
2023-09-02;19;100.00;0.62;0.00;-0.38;0.87;2023-09-02 19:00:00+02:00;9.00;521.00;7.00;514.00;2023-09-02 17:00:00+00:00;44.00;43.00;44.00
2023-09-02;20;100.00;0.62;0.00;-0.38;0.87;2023-09-02 20:00:00+02:00;9.00;465.00;1.00;464.00;2023-09-02 18:00:00+00:00;41.00;39.00;41.00
