Datum (Ortszeit);Stunde des Tages (Ortszeit);Vollständigkeit;ZScore_Det0;ZScore_Det1;ZScore_Det2;hist_cor;localTime;month;qkfz;qlkw;qpkw;utc;vkfz;vlkw;vpkw
2023-09-01;0;100.00;0.33;-1.39;NaN;0.89;2023-09-01 00:00:00+02:00;8.00;99.00;3.00;96.00;2023-08-31 22:00:00+00:00;51.00;54.00;51.00
2023-09-01;1;100.00;0.33;-1.39;NaN;0.89;2023-09-01 01:00:00+02:00;8.00;69.00;5.00;64.00;2023-08-31 23:00:00+00:00;51.00;47.00;52.00
2023-09-01;2;83.00;-0.12;0.00;NaN;0.92;2023-09-01 02:00:00+02:00;9.00;37.00;1.00;36.00;2023-09-01 00:00:00+00:00;52.00;56.00;52.00
2023-09-01;3;100.00;-0.12;0.00;NaN;0.92;2023-09-01 03:00:00+02:00;9.00;40.00;4.00;36.00;2023-09-01 01:00:00+00:00;53.00;52.00;53.00
2023-09-01;4;100.00;-0.12;0.00;NaN;0.92;2023-09-01 04:00:00+02:00;9.00;39.00;3.00;36.00;2023-09-01 02:00:00+00:00;48.00;51.00;48.00
2023-09-01;5;100.00;-0.12;0.00;NaN;0.92;2023-09-01 05:00:00+02:00;9.00;74.00;12.00;62.00;2023-09-01 03:00:00+00:00;48.00;47.00;48.00
2023-09-01;6;100.00;-0.12;0.00;NaN;0.92;2023-09-01 06:00:00+02:00;9.00;181.00;20.00;161.00;2023-09-01 04:00:00+00:00;47.00;47.00;47.00
2023-09-01;7;100.00;-0.12;0.00;NaN;0.92;2023-09-01 07:00:00+02:00;9.00;222.00;23.00;199.00;2023-09-01 05:00:00+00:00;44.00;44.00;44.00
2023-09-01;8;100.00;-0.12;0.00;NaN;0.92;2023-09-01 08:00:00+02:00;9.00;249.00;36.00;213.00;2023-09-01 06:00:00+00:00;44.00;44.00;44.00
2023-09-01;9;100.00;-0.12;0.00;NaN;0.92;2023-09-01 09:00:00+02:00;9.00;248.00;38.00;210.00;2023-09-01 07:00:00+00:00;46.00;47.00;46.00
2023-09-01;10;100.00;-0.12;0.00;NaN;0.92;2023-09-01 10:00:00+02:00;9.00;276.00;40.00;236.00;2023-09-01 08:00:00+00:00;48.00;47.00;48.00
2023-09-01;11;100.00;-0.12;0.00;NaN;0.92;2023-09-01 11:00:00+02:00;9.00;296.00;33.00;263.00;2023-09-01 09:00:00+00:00;49.00;50.00;49.00
2023-09-01;12;100.00;-0.12;0.00;NaN;0.92;2023-09-01 12:00:00+02:00;9.00;293.00;31.00;262.00;2023-09-01 10:00:00+00:00;49.00;49.00;49.00
2023-09-01;13;8.00;-0.12;0.00;NaN;0.92;2023-09-01 13:00:00+02:00;9.00;192.00;36.00;156.00;2023-09-01 11:00:00+00:00;53.00;53.00;53.00
2023-09-03;9;92.00;-5.48;0.00;NaN;0.61;2023-09-03 09:00:00+02:00;9.00;160.00;4.00;156.00;2023-09-03 07:00:00+00:00;51.00;46.00;51.00
2023-09-03;10;100.00;-5.48;0.00;NaN;0.61;2023-09-03 10:00:00+02:00;9.00;204.00;10.00;194.00;2023-09-03 08:00:00+00:00;49.00;47.00;49.00
2023-09-03;11;100.00;-5.48;0.00;NaN;0.61;2023-09-03 11:00:00+02:00;9.00;208.00;6.00;202.00;2023-09-03 09:00:00+00:00;51.00;51.00;51.00
2023-09-03;12;100.00;-5.48;0.00;NaN;0.61;2023-09-03 12:00:00+02:00;9.00;245.00;6.00;239.00;2023-09-03 10:00:00+00:00;51.00;50.00;51.00
2023-09-03;13;8.00;-5.48;0.00;NaN;0.61;2023-09-03 13:00:00+02:00;9.00;216.00;0.00;216.00;2023-09-03 11:00:00+00:00;48.00;NaN;48.00
2023-09-04;11;75.00;-2.44;-1.39;NaN;0.61;2023-09-04 11:00:00+02:00;9.00;231.00;33.00;197.00;2023-09-04 09:00:00+00:00;49.00;49.00;49.00
2023-09-05;11;8.00;NaN;NaN;NaN;NaN;2023-09-05 11:00:00+02:00;9.00;0.00;0.00;0.00;2023-09-05 09:00:00+00:00;NaN;NaN;NaN
2023-09-12;7;8.00;NaN;NaN;NaN;NaN;2023-09-12 07:00:00+02:00;9.00;0.00;0.00;0.00;2023-09-12 05:00:00+00:00;NaN;NaN;NaN
2023-09-13;7;17.00;-1.42;0.00;NaN;0.80;2023-09-13 07:00:00+02:00;9.00;252.00;30.00;222.00;2023-09-13 05:00:00+00:00;47.00;45.00;47.00
2023-09-13;8;100.00;-1.42;0.00;NaN;0.80;2023-09-13 08:00:00+02:00;9.00;254.00;30.00;224.00;2023-09-13 06:00:00+00:00;48.00;48.00;48.00
2023-09-13;9;100.00;-1.42;0.00;NaN;0.80;2023-09-13 09:00:00+02:00;9.00;218.00;31.00;187.00;2023-09-13 07:00:00+00:00;49.00;49.00;49.00
