Datum (Ortszeit);Stunde des Tages (Ortszeit);Vollständigkeit;ZScore_Det0;ZScore_Det1;ZScore_Det2;hist_cor;localTime;month;qkfz;qlkw;qpkw;utc;vkfz;vlkw;vpkw
2023-09-01;0;100.00;0.42;0.00;0.25;0.80;2023-09-01 00:00:00+02:00;8.00;143.00;106.00;37.00;2023-08-31 22:00:00+00:00;42.00;42.00;42.00
2023-09-01;1;100.00;0.42;0.00;0.25;0.80;2023-09-01 01:00:00+02:00;8.00;141.00;97.00;44.00;2023-08-31 23:00:00+00:00;38.00;39.00;37.00
2023-09-01;2;100.00;0.58;0.00;0.28;0.82;2023-09-01 02:00:00+02:00;9.00;112.00;77.00;35.00;2023-09-01 00:00:00+00:00;38.00;38.00;38.00
2023-09-01;3;100.00;0.58;0.00;0.28;0.82;2023-09-01 03:00:00+02:00;9.00;80.00;45.00;35.00;2023-09-01 01:00:00+00:00;40.00;39.00;40.00
2023-09-01;4;100.00;0.58;0.00;0.28;0.82;2023-09-01 04:00:00+02:00;9.00;64.00;26.00;38.00;2023-09-01 02:00:00+00:00;41.00;42.00;40.00
2023-09-01;5;100.00;0.58;0.00;0.28;0.82;2023-09-01 05:00:00+02:00;9.00;122.00;37.00;85.00;2023-09-01 03:00:00+00:00;42.00;41.00;42.00
2023-09-01;6;100.00;0.58;0.00;0.28;0.82;2023-09-01 06:00:00+02:00;9.00;194.00;120.00;74.00;2023-09-01 04:00:00+00:00;40.00;40.00;40.00
2023-09-01;7;100.00;0.58;0.00;0.28;0.82;2023-09-01 07:00:00+02:00;9.00;267.00;211.00;56.00;2023-09-01 05:00:00+00:00;36.00;36.00;37.00
2023-09-01;8;100.00;0.58;0.00;0.28;0.82;2023-09-01 08:00:00+02:00;9.00;294.00;171.00;123.00;2023-09-01 06:00:00+00:00;37.00;37.00;37.00
2023-09-01;9;100.00;0.58;0.00;0.28;0.82;2023-09-01 09:00:00+02:00;9.00;300.00;78.00;222.00;2023-09-01 07:00:00+00:00;38.00;38.00;38.00
2023-09-01;10;100.00;0.58;0.00;0.28;0.82;2023-09-01 10:00:00+02:00;9.00;287.00;25.00;262.00;2023-09-01 08:00:00+00:00;40.00;38.00;40.00
2023-09-01;11;100.00;0.58;0.00;0.28;0.82;2023-09-01 11:00:00+02:00;9.00;309.00;20.00;289.00;2023-09-01 09:00:00+00:00;37.00;37.00;37.00
2023-09-01;12;100.00;0.58;0.00;0.28;0.82;2023-09-01 12:00:00+02:00;9.00;292.00;13.00;279.00;2023-09-01 10:00:00+00:00;40.00;40.00;40.00
2023-09-01;13;100.00;0.58;0.00;0.28;0.82;2023-09-01 13:00:00+02:00;9.00;287.00;20.00;267.00;2023-09-01 11:00:00+00:00;40.00;40.00;40.00
2023-09-01;14;100.00;0.58;0.00;0.28;0.82;2023-09-01 14:00:00+02:00;9.00;340.00;17.00;323.00;2023-09-01 12:00:00+00:00;39.00;38.00;39.00
2023-09-01;15;100.00;0.58;0.00;0.28;0.82;2023-09-01 15:00:00+02:00;9.00;305.00;20.00;285.00;2023-09-01 13:00:00+00:00;39.00;39.00;39.00
2023-09-01;16;100.00;0.58;0.00;0.28;0.82;2023-09-01 16:00:00+02:00;9.00;331.00;33.00;298.00;2023-09-01 14:00:00+00:00;40.00;40.00;40.00
2023-09-01;17;100.00;0.58;0.00;0.28;0.82;2023-09-01 17:00:00+02:00;9.00;282.00;45.00;237.00;2023-09-01 15:00:00+00:00;38.00;38.00;38.00
2023-09-01;18;100.00;0.58;0.00;0.28;0.82;2023-09-01 18:00:00+02:00;9.00;331.00;95.00;236.00;2023-09-01 16:00:00+00:00;39.00;39.00;39.00
2023-09-01;19;100.00;0.58;0.00;0.28;0.82;2023-09-01 19:00:00+02:00;9.00;264.00;90.00;174.00;2023-09-01 17:00:00+00:00;38.00;38.00;38.00
2023-09-01;20;100.00;0.58;0.00;0.28;0.82;2023-09-01 20:00:00+02:00;9.00;271.00;115.00;156.00;2023-09-01 18:00:00+00:00;38.00;38.00;38.00
2023-09-01;21;100.00;0.58;0.00;0.28;0.82;2023-09-01 21:00:00+02:00;9.00;239.00;95.00;144.00;2023-09-01 19:00:00+00:00;40.00;40.00;40.00
2023-09-01;22;100.00;0.58;0.00;0.28;0.82;2023-09-01 22:00:00+02:00;9.00;236.00;116.00;120.00;2023-09-01 20:00:00+00:00;40.00;40.00;39.00
2023-09-01;23;100.00;0.58;0.00;0.28;0.82;2023-09-01 23:00:00+02:00;9.00;245.00;104.00;141.00;2023-09-01 21:00:00+00:00;40.00;40.00;40.00
2023-09-02;0;100.00;0.58;0.00;0.28;0.82;2023-09-02 00:00:00+02:00;9.00;206.00;111.00;95.00;2023-09-01 22:00:00+00:00;38.00;38.00;38.00
2023-09-02;1;100.00;0.58;0.00;0.28;0.82;2023-09-02 01:00:00+02:00;9.00;179.00;98.00;81.00;2023-09-01 23:00:00+00:00;40.00;39.00;40.00
2023-09-02;2;100.00;0.23;0.00;0.42;0.80;2023-09-02 02:00:00+02:00;9.00;153.00;89.00;64.00;2023-09-02 00:00:00+00:00;39.00;40.00;39.00
2023-09-02;3;100.00;0.23;0.00;0.42;0.80;2023-09-02 03:00:00+02:00;9.00;115.00;39.00;76.00;2023-09-02 01:00:00+00:00;39.00;39.00;39.00
2023-09-02;4;100.00;0.23;0.00;0.42;0.80;2023-09-02 04:00:00+02:00;9.00;100.00;43.00;57.00;2023-09-02 02:00:00+00:00;39.00;38.00;39.00
2023-09-02;5;100.00;0.23;0.00;0.42;0.80;2023-09-02 05:00:00+02:00;9.00;106.00;40.00;66.00;2023-09-02 03:00:00+00:00;42.00;42.00;42.00
2023-09-02;6;100.00;0.23;0.00;0.42;0.80;2023-09-02 06:00:00+02:00;9.00;113.00;56.00;57.00;2023-09-02 04:00:00+00:00;41.00;40.00;41.00
2023-09-02;7;100.00;0.23;0.00;0.42;0.80;2023-09-02 07:00:00+02:00;9.00;116.00;73.00;43.00;2023-09-02 05:00:00+00:00;38.00;38.00;40.00
2023-09-02;8;100.00;0.23;0.00;0.42;0.80;2023-09-02 08:00:00+02:00;9.00;164.00;86.00;78.00;2023-09-02 06:00:00+00:00;40.00;39.00;42.00
2023-09-02;9;100.00;0.23;0.00;0.42;0.80;2023-09-02 09:00:00+02:00;9.00;241.00;31.00;210.00;2023-09-02 07:00:00+00:00;42.00;42.00;42.00
2023-09-02;10;100.00;0.23;0.00;0.42;0.80;2023-09-02 10:00:00+02:00;9.00;253.00;12.00;241.00;2023-09-02 08:00:00+00:00;42.00;41.00;42.00
2023-09-02;11;100.00;0.23;0.00;0.42;0.80;2023-09-02 11:00:00+02:00;9.00;279.00;9.00;270.00;2023-09-02 09:00:00+00:00;42.00;42.00;42.00
2023-09-02;12;100.00;0.23;0.00;0.42;0.80;2023-09-02 12:00:00+02:00;9.00;308.00;13.00;295.00;2023-09-02 10:00:00+00:00;41.00;42.00;41.00
2023-09-02;13;100.00;0.23;0.00;0.42;0.80;2023-09-02 13:00:00+02:00;9.00;318.00;9.00;309.00;2023-09-02 11:00:00+00:00;40.00;38.00;40.00
2023-09-02;14;100.00;0.23;0.00;0.42;0.80;2023-09-02 14:00:00+02:00;9.00;268.00;18.00;250.00;2023-09-02 12:00:00+00:00;39.00;38.00;40.00
2023-09-02;15;100.00;0.23;0.00;0.42;0.80;2023-09-02 15:00:00+02:00;9.00;269.00;78.00;191.00;2023-09-02 13:00:00+00:00;40.00;40.00;40.00
2023-09-02;16;100.00;0.23;0.00;0.42;0.80;2023-09-02 16:00:00+02:00;9.00;282.00;64.00;218.00;2023-09-02 14:00:00+00:00;39.00;39.00;39.00
2023-09-02;17;100.00;0.23;0.00;0.42;0.80;2023-09-02 17:00:00+02:00;9.00;287.00;62.00;225.00;2023-09-02 15:00:00+00:00;40.00;41.00;40.00
2023-09-02;18;100.00;0.23;0.00;0.42;0.80;2023-09-02 18:00:00+02:00;9.00;280.00;83.00;197.00;2023-09-02 16:00:00+00:00;37.00;36.00;37.00
2023-09-02;19;100.00;0.23;0.00;0.42;0.80;2023-09-02 19:00:00+02:00;9.00;308.00;124.00;184.00;2023-09-02 17:00:00+00:00;38.00;38.00;38.00
2023-09-02;20;100.00;0.23;0.00;0.42;0.80;2023-09-02 20:00:00+02:00;9.00;286.00;125.00;161.00;2023-09-02 18:00:00+00:00;38.00;38.00;38.00
2023-09-02;21;100.00;0.23;0.00;0.42;0.80;2023-09-02 21:00:00+02:00;9.00;261.00;71.00;190.00;2023-09-02 19:00:00+00:00;37.00;37.00;36.00
2023-09-02;22;100.00;0.23;0.00;0.42;0.80;2023-09-02 22:00:00+02:00;9.00;282.00;84.00;198.00;2023-09-02 20:00:00+00:00;37.00;37.00;37.00
2023-09-02;23;100.00;0.23;0.00;0.42;0.80;2023-09-02 23:00:00+02:00;9.00;247.00;82.00;165.00;2023-09-02 21:00:00+00:00;38.00;39.00;38.00
2023-09-03;0;100.00;0.23;0.00;0.42;0.80;2023-09-03 00:00:00+02:00;9.00;235.00;165.00;70.00;2023-09-02 22:00:00+00:00;39.00;39.00;38.00
2023-09-03;1;100.00;0.23;0.00;0.42;0.80;2023-09-03 01:00:00+02:00;9.00;200.00;118.00;82.00;2023-09-02 23:00:00+00:00;40.00;39.00;41.00
2023-09-03;2;100.00;0.51;0.00;0.57;0.79;2023-09-03 02:00:00+02:00;9.00;179.00;45.00;134.00;2023-09-03 00:00:00+00:00;43.00;43.00;43.00
2023-09-03;3;100.00;0.51;0.00;0.57;0.79;2023-09-03 03:00:00+02:00;9.00;155.00;22.00;133.00;2023-09-03 01:00:00+00:00;43.00;44.00;43.00
2023-09-03;4;100.00;0.51;0.00;0.57;0.79;2023-09-03 04:00:00+02:00;9.00;114.00;13.00;101.00;2023-09-03 02:00:00+00:00;39.00;40.00;39.00
2023-09-03;5;100.00;0.51;0.00;0.57;0.79;2023-09-03 05:00:00+02:00;9.00;112.00;20.00;92.00;2023-09-03 03:00:00+00:00;42.00;42.00;42.00
2023-09-03;6;100.00;0.51;0.00;0.57;0.79;2023-09-03 06:00:00+02:00;9.00;130.00;15.00;115.00;2023-09-03 04:00:00+00:00;41.00;43.00;41.00
2023-09-03;7;100.00;0.51;0.00;0.57;0.79;2023-09-03 07:00:00+02:00;9.00;113.00;30.00;83.00;2023-09-03 05:00:00+00:00;43.00;42.00;43.00
2023-09-03;8;100.00;0.51;0.00;0.57;0.79;2023-09-03 08:00:00+02:00;9.00;130.00;54.00;76.00;2023-09-03 06:00:00+00:00;43.00;42.00;43.00
2023-09-03;9;100.00;0.51;0.00;0.57;0.79;2023-09-03 09:00:00+02:00;9.00;226.00;54.00;172.00;2023-09-03 07:00:00+00:00;43.00;43.00;43.00
2023-09-03;10;100.00;0.51;0.00;0.57;0.79;2023-09-03 10:00:00+02:00;9.00;220.00;25.00;195.00;2023-09-03 08:00:00+00:00;43.00;43.00;43.00
2023-09-03;11;100.00;0.51;0.00;0.57;0.79;2023-09-03 11:00:00+02:00;9.00;289.00;9.00;280.00;2023-09-03 09:00:00+00:00;42.00;42.00;42.00
2023-09-03;12;100.00;0.51;0.00;0.57;0.79;2023-09-03 12:00:00+02:00;9.00;281.00;5.00;276.00;2023-09-03 10:00:00+00:00;42.00;41.00;42.00
2023-09-03;13;100.00;0.51;0.00;0.57;0.79;2023-09-03 13:00:00+02:00;9.00;280.00;9.00;271.00;2023-09-03 11:00:00+00:00;42.00;41.00;42.00
2023-09-03;14;100.00;0.51;0.00;0.57;0.79;2023-09-03 14:00:00+02:00;9.00;317.00;5.00;312.00;2023-09-03 12:00:00+00:00;41.00;40.00;41.00
2023-09-03;15;100.00;0.51;0.00;0.57;0.79;2023-09-03 15:00:00+02:00;9.00;324.00;6.00;318.00;2023-09-03 13:00:00+00:00;40.00;41.00;40.00
2023-09-03;16;100.00;0.51;0.00;0.57;0.79;2023-09-03 16:00:00+02:00;9.00;319.00;7.00;312.00;2023-09-03 14:00:00+00:00;40.00;40.00;40.00
2023-09-03;17;100.00;0.51;0.00;0.57;0.79;2023-09-03 17:00:00+02:00;9.00;323.00;34.00;289.00;2023-09-03 15:00:00+00:00;39.00;39.00;39.00
2023-09-03;18;100.00;0.51;0.00;0.57;0.79;2023-09-03 18:00:00+02:00;9.00;307.00;54.00;253.00;2023-09-03 16:00:00+00:00;39.00;39.00;39.00
2023-09-03;19;100.00;0.51;0.00;0.57;0.79;2023-09-03 19:00:00+02:00;9.00;293.00;56.00;237.00;2023-09-03 17:00:00+00:00;37.00;37.00;37.00
2023-09-03;20;100.00;0.51;0.00;0.57;0.79;2023-09-03 20:00:00+02:00;9.00;253.00;44.00;209.00;2023-09-03 18:00:00+00:00;37.00;36.00;37.00
2023-09-03;21;100.00;0.51;0.00;0.57;0.79;2023-09-03 21:00:00+02:00;9.00;254.00;58.00;196.00;2023-09-03 19:00:00+00:00;37.00;37.00;37.00
2023-09-03;22;100.00;0.51;0.00;0.57;0.79;2023-09-03 22:00:00+02:00;9.00;203.00;45.00;158.00;2023-09-03 20:00:00+00:00;38.00;38.00;38.00
2023-09-03;23;100.00;0.51;0.00;0.57;0.79;2023-09-03 23:00:00+02:00;9.00;182.00;39.00;143.00;2023-09-03 21:00:00+00:00;38.00;38.00;38.00
2023-09-04;0;100.00;0.51;0.00;0.57;0.79;2023-09-04 00:00:00+02:00;9.00;146.00;31.00;115.00;2023-09-03 22:00:00+00:00;40.00;40.00;40.00
2023-09-04;1;100.00;0.51;0.00;0.57;0.79;2023-09-04 01:00:00+02:00;9.00;102.00;33.00;69.00;2023-09-03 23:00:00+00:00;39.00;39.00;39.00
2023-09-04;2;100.00;0.67;0.00;0.46;0.82;2023-09-04 02:00:00+02:00;9.00;70.00;23.00;47.00;2023-09-04 00:00:00+00:00;40.00;40.00;40.00
2023-09-04;3;100.00;0.67;0.00;0.46;0.82;2023-09-04 03:00:00+02:00;9.00;55.00;8.00;47.00;2023-09-04 01:00:00+00:00;43.00;42.00;43.00
2023-09-04;4;100.00;0.67;0.00;0.46;0.82;2023-09-04 04:00:00+02:00;9.00;71.00;17.00;54.00;2023-09-04 02:00:00+00:00;42.00;42.00;42.00
2023-09-04;5;100.00;0.67;0.00;0.46;0.82;2023-09-04 05:00:00+02:00;9.00;128.00;61.00;67.00;2023-09-04 03:00:00+00:00;43.00;42.00;43.00
2023-09-04;6;100.00;0.67;0.00;0.46;0.82;2023-09-04 06:00:00+02:00;9.00;190.00;106.00;84.00;2023-09-04 04:00:00+00:00;42.00;42.00;42.00
2023-09-04;7;100.00;0.67;0.00;0.46;0.82;2023-09-04 07:00:00+02:00;9.00;276.00;182.00;94.00;2023-09-04 05:00:00+00:00;37.00;37.00;38.00
2023-09-04;8;100.00;0.67;0.00;0.46;0.82;2023-09-04 08:00:00+02:00;9.00;311.00;145.00;166.00;2023-09-04 06:00:00+00:00;38.00;38.00;38.00
2023-09-04;9;100.00;0.67;0.00;0.46;0.82;2023-09-04 09:00:00+02:00;9.00;314.00;50.00;264.00;2023-09-04 07:00:00+00:00;39.00;39.00;39.00
